tiempo,PMV_0001,PPD_0001,PMV_001,PPD_001,PMV_01,PPD_01,PMV_003,PPD_003
2019-06-15 06:10:00,-39.42665298318831,100.0,-40.858368455199205,100.0,-44.41213105793076,100.0,-42.02642646955633,100.0
2019-06-15 06:20:00,-39.51841042367872,100.0,-40.92998521227893,100.0,-44.41644358785097,100.0,-42.07155971880425,100.0
2019-06-15 06:30:00,-39.646590900602774,100.0,-41.02869364092307,100.0,-44.4991140353286,100.0,-42.13215029696273,100.0
2019-06-15 06:40:00,-39.737646783906534,100.0,-41.13970715861389,100.0,-44.89402241179052,100.0,-42.30784944367591,100.0
2019-06-15 06:50:00,-39.75297813805469,100.0,-41.1348774940882,100.0,-44.82618160104484,100.0,-42.28364442940028,100.0
2019-06-15 07:00:00,-39.75221609397129,100.0,-41.12373327753236,100.0,-44.77598316628753,100.0,-42.2655071712674,100.0
2019-06-15 07:10:00,-39.6476768499258,100.0,-40.97799664343651,100.0,-44.2576290910858,100.0,-42.03481141575563,100.0
2019-06-15 07:20:00,-39.52162635821107,100.0,-40.79906170505388,100.0,-43.68297041334052,100.0,-41.75264750005781,100.0
2019-06-15 07:30:00,-39.41917272691704,100.0,-40.662981099034326,100.0,-43.41902873834862,100.0,-41.569617972231946,100.0
2019-06-15 07:40:00,-39.32667221080804,100.0,-40.56164865528869,100.0,-43.40562302465717,100.0,-41.48470745472528,100.0
2019-06-15 07:50:00,-39.19831052819667,100.0,-40.41219839032604,100.0,-43.32530251672911,100.0,-41.33517749814232,100.0
2019-06-15 08:00:00,-39.04729699052601,100.0,-40.254885858908416,100.0,-43.261891030341296,100.0,-41.20291990686236,100.0
2019-06-15 08:10:00,-38.96051844976238,100.0,-40.19709170234671,100.0,-43.46709467169068,100.0,-41.22735530952103,100.0
2019-06-15 08:20:00,-38.82094378226167,100.0,-40.07359344291712,100.0,-43.52323224527174,100.0,-41.16243735919726,100.0
2019-06-15 08:30:00,-38.6402680352341,100.0,-39.89115783101315,100.0,-43.42765034728446,100.0,-41.00744828494983,100.0
2019-06-15 08:40:00,-38.51836843031599,100.0,-39.726196742287925,100.0,-42.93288410365917,100.0,-40.76090376106411,100.0
2019-06-15 08:50:00,-38.53786629917418,100.0,-39.70749831335576,100.0,-42.75759602467064,100.0,-40.66266027699134,100.0
2019-06-15 09:00:00,-0.1384312233154636,5.397025699592064,-0.3516463005277039,7.572944210560522,-0.7082405463377083,15.551587690798684,-0.459739685845867,9.411839478721037
2019-06-15 09:10:00,0.0218237472534691,5.0098593610922535,-0.192966565341827,5.772067952294307,-0.5662281253273413,11.715163040056028,-0.3077607366041012,6.968576511710026
2019-06-15 09:20:00,0.1432121358632618,5.424948016503151,-0.0712781439424045,5.105194354657016,-0.4557452227352785,9.334968587278055,-0.1884758245366462,5.736496536138503
2019-06-15 09:30:00,0.3163249601099766,7.080104562126081,0.1033938648619279,5.221400013254396,-0.3019056575082841,6.8941149193317415,-0.0125147434758034,5.003242110368788
2019-06-15 09:40:00,0.4044456246057422,8.408684784797885,0.1936845973529352,5.777833673310454,-0.22388796644506,6.039899660955854,0.0806583103025743,5.134711764920269
2019-06-15 09:50:00,0.4295403244357229,8.847689793402552,0.2184816137044564,5.990183649625863,-0.1653602031698743,5.56671895005293,0.1040771303950695,5.224337281562413
2019-06-15 10:00:00,0.4752501585896856,9.716844100722328,0.2605476590000453,6.409375490539944,-0.1028848732519861,5.219224523295324,0.1396718537202888,5.404180054847089
2019-06-15 10:10:00,0.5498464332700865,11.328886989169265,0.3317704988573962,7.289101394050874,-0.0243298526724424,5.012253815571938,0.2069641036026767,5.888352875916283
2019-06-15 10:20:00,0.6083477183701304,12.761780545831684,0.3892163775851338,8.155413384944765,0.0352092974196891,5.02566372688085,0.2648053988552502,6.45594890668508
2019-06-15 10:30:00,0.6576642556473191,14.08506780378157,0.4346156562204554,8.939761229946015,0.0778651883197194,5.125540943407444,0.3068632228791024,6.957068321457783
