tiempo,Ti,Ti_s
2019-06-22 23:57:40,25.8637603,
2019-06-22 23:58:00,25.8752973,
2019-06-22 23:58:20,25.8602992,
2019-06-22 23:58:40,25.8752973,
2019-06-22 23:59:00,25.8787584,
2019-06-22 23:59:20,25.8752973,
2019-06-22 23:59:40,25.845301100000004,
2019-06-22 23:59:59,,27.235235633230563
2019-06-23 00:00:00,25.8314567,
2019-06-23 00:00:20,25.84184,
2019-06-23 00:00:40,25.834917800000003,
2019-06-23 00:01:00,25.8314567,
2019-06-23 00:01:20,25.84184,
2019-06-23 00:01:40,25.8822195,
2019-06-23 00:02:00,25.9122157,
2019-06-23 00:02:20,25.8499159,
2019-06-23 00:02:40,25.8499159,
2019-06-23 00:03:00,25.8279956,
2019-06-23 00:03:20,25.8602992,
2019-06-23 00:03:40,25.853377,
2019-06-23 00:04:00,25.8902954,
2019-06-23 00:04:20,25.8602992,
2019-06-23 00:04:40,25.8499159,
2019-06-23 00:05:00,25.8060753,
2019-06-23 00:05:20,25.7806939,
2019-06-23 00:05:40,25.772618,
2019-06-23 00:06:00,25.7703106,
2019-06-23 00:06:20,25.7633884,
2019-06-23 00:06:40,25.7518514,
2019-06-23 00:07:00,25.7806939,
2019-06-23 00:07:20,25.7218552,
2019-06-23 00:07:40,25.740314399999995,
2019-06-23 00:08:00,25.7103182,
2019-06-23 00:08:20,25.714933,
2019-06-23 00:08:40,25.7622347,
2019-06-23 00:09:00,25.7622347,
2019-06-23 00:09:20,25.7737717,
2019-06-23 00:09:40,25.7218552,
2019-06-23 00:10:00,25.7472366,27.220998523597
2019-06-23 00:10:20,25.7472366,
2019-06-23 00:10:40,25.7553125,
2019-06-23 00:11:00,25.7737717,
2019-06-23 00:11:20,25.7287774,
2019-06-23 00:11:40,25.7333922,
2019-06-23 00:12:00,25.7287774,
2019-06-23 00:12:20,25.7253163,
2019-06-23 00:12:40,25.7437755,
2019-06-23 00:13:00,25.7218552,
2019-06-23 00:13:20,25.6814757,
2019-06-23 00:13:40,25.6560943,
2019-06-23 00:14:00,25.6964738,
2019-06-23 00:14:20,25.7333922,
2019-06-23 00:14:40,25.7333922,
2019-06-23 00:15:00,25.6987812,
2019-06-23 00:15:20,25.6768609,
2019-06-23 00:15:40,25.6964738,
2019-06-23 00:16:00,25.6214833,
2019-06-23 00:16:20,25.6560943,
2019-06-23 00:16:40,25.6503258,
2019-06-23 00:17:00,25.6272518,
2019-06-23 00:17:20,25.6272518,
2019-06-23 00:17:40,25.6272518,
2019-06-23 00:18:00,25.6826294,
2019-06-23 00:18:20,25.6676313,
2019-06-23 00:18:40,25.6537869,
2019-06-23 00:19:00,25.6307129,
2019-06-23 00:19:20,25.6237907,
2019-06-23 00:19:40,25.6087926,
2019-06-23 00:20:00,25.6491721,27.20511767056929
2019-06-23 00:20:20,25.6607091,
2019-06-23 00:20:40,25.6537869,
2019-06-23 00:21:00,25.6237907,
2019-06-23 00:21:20,25.6168685,
2019-06-23 00:21:40,25.6122537,
2019-06-23 00:22:00,25.6307129,
2019-06-23 00:22:20,25.645711,
2019-06-23 00:22:40,25.6537869,
2019-06-23 00:23:00,25.6122537,
2019-06-23 00:23:20,25.6537869,
2019-06-23 00:23:40,25.7195478,
2019-06-23 00:24:00,25.7230089,
2019-06-23 00:24:20,25.7010886,
2019-06-23 00:24:40,25.645711,
2019-06-23 00:25:00,25.6641702,
2019-06-23 00:25:20,25.749544,
2019-06-23 00:25:40,25.7899235,
2019-06-23 00:26:00,25.684936800000003,
2019-06-23 00:26:20,25.6584017,
2019-06-23 00:26:40,25.680322,
2019-06-23 00:27:00,25.7045497,
2019-06-23 00:27:20,25.6630165,
2019-06-23 00:27:40,25.626098100000004,
2019-06-23 00:28:00,25.6064852,
2019-06-23 00:28:20,25.6284055,
2019-06-23 00:28:40,25.6883979,
2019-06-23 00:29:00,25.7172404,
2019-06-23 00:29:20,25.6653239,
2019-06-23 00:29:40,25.6249444,
2019-06-23 00:30:00,25.6180222,27.18766526386448
2019-06-23 00:30:20,25.6249444,
2019-06-23 00:30:40,25.5811038,
2019-06-23 00:31:00,25.6145611,
2019-06-23 00:31:20,25.6145611,
2019-06-23 00:31:40,25.5845649,
2019-06-23 00:32:00,25.6145611,
2019-06-23 00:32:20,25.6364814,
2019-06-23 00:32:40,25.6099463,
2019-06-23 00:33:00,25.6214833,
2019-06-23 00:33:20,25.6180222,
2019-06-23 00:33:40,25.6364814,
2019-06-23 00:34:00,25.6145611,
2019-06-23 00:34:20,25.5730279,
2019-06-23 00:34:40,25.599563,
2019-06-23 00:35:00,25.5730279,
2019-06-23 00:35:20,25.5845649,
2019-06-23 00:35:40,25.5476465,
2019-06-23 00:36:00,25.5776427,
2019-06-23 00:36:20,25.6064852,
2019-06-23 00:36:40,25.5811038,
2019-06-23 00:37:00,25.6330203,
2019-06-23 00:37:20,25.6284055,
2019-06-23 00:37:40,25.599563,
2019-06-23 00:38:00,25.6134074,
2019-06-23 00:38:20,25.6099463,
2019-06-23 00:38:40,25.6272518,
2019-06-23 00:39:00,25.615714800000003,
2019-06-23 00:39:20,25.6064852,
2019-06-23 00:39:40,25.6007167,
2019-06-23 00:40:00,25.6364814,27.16861244448177
2019-06-23 00:40:20,25.564952,
2019-06-23 00:40:40,25.5453391,
2019-06-23 00:41:00,25.5245725,
2019-06-23 00:41:20,25.5314947,
2019-06-23 00:41:40,25.5338021,
2019-06-23 00:42:00,25.5787964,
2019-06-23 00:42:20,25.5522613,
2019-06-23 00:42:40,25.530341,
2019-06-23 00:43:00,25.5234188,
2019-06-23 00:43:20,25.5199577,
2019-06-23 00:43:40,25.5014985,
2019-06-23 00:44:00,25.5384169,
2019-06-23 00:44:20,25.556876100000004,
2019-06-23 00:44:40,25.5787964,
2019-06-23 00:45:00,25.556876100000004,
2019-06-23 00:45:20,25.5672594,
2019-06-23 00:45:40,25.5787964,
2019-06-23 00:46:00,25.5603372,
2019-06-23 00:46:20,25.5937945,
2019-06-23 00:46:40,25.5522613,
2019-06-23 00:47:00,25.5707205,
2019-06-23 00:47:20,25.5268799,
2019-06-23 00:47:40,25.556876100000004,
2019-06-23 00:48:00,25.5453391,
2019-06-23 00:48:20,25.5707205,
2019-06-23 00:48:40,25.5637983,
2019-06-23 00:49:00,25.5637983,
2019-06-23 00:49:20,25.5453391,
2019-06-23 00:49:40,25.5787964,
2019-06-23 00:50:00,25.6191759,27.148040620112333
2019-06-23 00:50:20,25.6122537,
2019-06-23 00:50:40,25.5522613,
2019-06-23 00:51:00,25.5557224,
2019-06-23 00:51:20,25.6053315,
2019-06-23 00:51:40,25.603024100000003,
2019-06-23 00:52:00,25.5811038,
2019-06-23 00:52:20,25.564952,
2019-06-23 00:52:40,25.5753353,
2019-06-23 00:53:00,25.6134074,
2019-06-23 00:53:20,25.6237907,
2019-06-23 00:53:40,25.5845649,
2019-06-23 00:54:00,25.5891797,
2019-06-23 00:54:20,25.5199577,
2019-06-23 00:54:40,25.5672594,
2019-06-23 00:55:00,25.5361095,
2019-06-23 00:55:20,25.5695668,
2019-06-23 00:55:40,25.5695668,
2019-06-23 00:56:00,25.5395706,
2019-06-23 00:56:20,25.5176503,
2019-06-23 00:56:40,25.5511076,
2019-06-23 00:57:00,25.5949482,
2019-06-23 00:57:20,25.5361095,
2019-06-23 00:57:40,25.5361095,
2019-06-23 00:58:00,25.5695668,
2019-06-23 00:58:20,25.546492800000003,
2019-06-23 00:58:40,25.5395706,
2019-06-23 00:59:00,25.5026522,
2019-06-23 00:59:20,25.5695668,
2019-06-23 00:59:40,25.5026522,
2019-06-23 01:00:00,25.4622727,27.12593493087727
2019-06-23 01:00:20,25.5095744,
2019-06-23 01:00:40,25.5176503,
2019-06-23 01:01:00,25.5095744,
2019-06-23 01:01:20,25.5245725,
2019-06-23 01:01:40,25.5326484,
2019-06-23 01:02:00,25.5511076,
2019-06-23 01:02:20,25.546492800000003,
2019-06-23 01:02:40,25.5211114,
2019-06-23 01:03:00,25.5326484,
2019-06-23 01:03:20,25.5430317,
2019-06-23 01:03:40,25.5176503,
2019-06-23 01:04:00,25.5176503,
2019-06-23 01:04:20,25.4991911,
2019-06-23 01:04:40,25.4911152,
2019-06-23 01:05:00,25.4991911,
2019-06-23 01:05:20,25.5511076,
2019-06-23 01:05:40,25.6053315,
2019-06-23 01:06:00,25.5834112,
2019-06-23 01:06:20,25.5061133,
2019-06-23 01:06:40,25.487654100000004,
2019-06-23 01:07:00,25.504959600000003,
2019-06-23 01:07:20,25.5199577,
2019-06-23 01:07:40,25.5234188,
2019-06-23 01:08:00,25.5003448,
2019-06-23 01:08:20,25.5164966,
2019-06-23 01:08:40,25.5003448,
2019-06-23 01:09:00,25.5038059,
2019-06-23 01:09:20,25.4968837,
2019-06-23 01:09:40,25.4934226,
2019-06-23 01:10:00,25.4334302,27.10238468833464
2019-06-23 01:10:20,25.4415061,
2019-06-23 01:10:40,25.4242006,
2019-06-23 01:11:00,25.438045,
2019-06-23 01:11:20,25.4299691,
2019-06-23 01:11:40,25.4449672,
2019-06-23 01:12:00,25.4668875,
2019-06-23 01:12:20,25.4565042,
2019-06-23 01:12:40,25.4080488,
2019-06-23 01:13:00,25.4045877,
2019-06-23 01:13:20,25.3711304,
2019-06-23 01:13:40,25.414971,
2019-06-23 01:14:00,25.4080488,
2019-06-23 01:14:20,25.4484283,
2019-06-23 01:14:40,25.4230469,
2019-06-23 01:15:00,25.3792063,
2019-06-23 01:15:20,25.3895896,
2019-06-23 01:15:40,25.3526712,
2019-06-23 01:16:00,25.3895896,
2019-06-23 01:16:20,25.3930507,
2019-06-23 01:16:40,25.3826674,
2019-06-23 01:17:00,25.4195858,
2019-06-23 01:17:20,25.3930507,
2019-06-23 01:17:40,25.3930507,
2019-06-23 01:18:00,25.4518894,
2019-06-23 01:18:20,25.396511800000003,
2019-06-23 01:18:40,25.3826674,
2019-06-23 01:19:00,25.3895896,
2019-06-23 01:19:20,25.3861285,
2019-06-23 01:19:40,25.4334302,
2019-06-23 01:20:00,25.4253543,27.077390315701216
2019-06-23 01:20:20,25.4207395,
2019-06-23 01:20:40,25.3884359,
2019-06-23 01:21:00,25.4068951,
2019-06-23 01:21:20,25.4092025,
2019-06-23 01:21:40,25.4092025,
2019-06-23 01:22:00,25.4242006,
2019-06-23 01:22:20,25.4022803,
2019-06-23 01:22:40,25.4092025,
2019-06-23 01:23:00,25.4115099,
2019-06-23 01:23:20,25.4530431,
2019-06-23 01:23:40,25.4022803,
2019-06-23 01:24:00,25.4068951,
2019-06-23 01:24:20,25.3884359,
2019-06-23 01:24:40,25.3757452,
2019-06-23 01:25:00,25.3907433,
2019-06-23 01:25:20,25.4161247,
2019-06-23 01:25:40,25.3907433,
2019-06-23 01:26:00,25.3619008,
2019-06-23 01:26:20,25.3653619,
2019-06-23 01:26:40,25.3434416,
2019-06-23 01:27:00,25.4022803,
2019-06-23 01:27:20,25.3653619,
2019-06-23 01:27:40,25.368823000000003,
2019-06-23 01:28:00,25.3907433,
2019-06-23 01:28:20,25.3907433,
2019-06-23 01:28:40,25.3988192,
2019-06-23 01:29:00,25.3907433,
2019-06-23 01:29:20,25.3872822,
2019-06-23 01:29:40,25.3768989,
2019-06-23 01:30:00,25.3653619,27.051049314719407
2019-06-23 01:30:20,25.3722841,
2019-06-23 01:30:40,25.435737600000003,
2019-06-23 01:31:00,25.4276617,
2019-06-23 01:31:20,25.3988192,
2019-06-23 01:31:40,25.3838211,
2019-06-23 01:32:00,25.3768989,
2019-06-23 01:32:20,25.3768989,
2019-06-23 01:32:40,25.3872822,
2019-06-23 01:33:00,25.4461209,
2019-06-23 01:33:20,25.4057414,
2019-06-23 01:33:40,25.3538249,
2019-06-23 01:34:00,25.3872822,
2019-06-23 01:34:20,25.3838211,
2019-06-23 01:34:40,25.3907433,
2019-06-23 01:35:00,25.3792063,
2019-06-23 01:35:20,25.38036,
2019-06-23 01:35:40,25.3780526,
2019-06-23 01:36:00,25.4080488,
2019-06-23 01:36:20,25.3895896,
2019-06-23 01:36:40,25.3849748,
2019-06-23 01:37:00,25.4253543,
2019-06-23 01:37:20,25.4553505,
2019-06-23 01:37:40,25.4103562,
2019-06-23 01:38:00,25.396511800000003,
2019-06-23 01:38:20,25.3815137,
2019-06-23 01:38:40,25.3411342,
2019-06-23 01:39:00,25.3630545,
2019-06-23 01:39:20,25.4057414,
2019-06-23 01:39:40,25.3815137,
2019-06-23 01:40:00,25.4115099,27.023369947525214
2019-06-23 01:40:20,25.4011266,
2019-06-23 01:40:40,25.3653619,
2019-06-23 01:41:00,25.3642082,
2019-06-23 01:41:20,25.3445953,
2019-06-23 01:41:40,25.337673100000004,
2019-06-23 01:42:00,25.337673100000004,
2019-06-23 01:42:20,25.3445953,
2019-06-23 01:42:40,25.3261361,
2019-06-23 01:43:00,25.3815137,
2019-06-23 01:43:20,25.3745915,
2019-06-23 01:43:40,25.3815137,
2019-06-23 01:44:00,25.3595934,
2019-06-23 01:44:20,25.3630545,
2019-06-23 01:44:40,25.4068951,
2019-06-23 01:45:00,25.3884359,
2019-06-23 01:45:20,25.4115099,
2019-06-23 01:45:40,25.4368913,
2019-06-23 01:46:00,25.414971,
2019-06-23 01:46:20,25.4253543,
2019-06-23 01:46:40,25.418432100000004,
2019-06-23 01:47:00,25.4115099,
2019-06-23 01:47:20,25.3884359,
2019-06-23 01:47:40,25.4068951,
2019-06-23 01:48:00,25.3930507,
2019-06-23 01:48:20,25.4115099,
2019-06-23 01:48:40,25.4253543,
2019-06-23 01:49:00,25.3930507,
2019-06-23 01:49:20,25.3999729,
2019-06-23 01:49:40,25.3595934,
2019-06-23 01:50:00,25.3411342,26.994220594100344
2019-06-23 01:50:20,25.3515175,
2019-06-23 01:50:40,25.396511800000003,
2019-06-23 01:51:00,25.3849748,
2019-06-23 01:51:20,25.3953581,
2019-06-23 01:51:40,25.3768989,
2019-06-23 01:52:00,25.391897,
2019-06-23 01:52:20,25.3838211,
2019-06-23 01:52:40,25.3642082,
2019-06-23 01:53:00,25.3607471,
2019-06-23 01:53:20,25.3757452,
2019-06-23 01:53:40,25.3711304,
2019-06-23 01:54:00,25.3307509,
2019-06-23 01:54:20,25.3711304,
2019-06-23 01:54:40,25.3422879,
2019-06-23 01:55:00,25.3642082,
2019-06-23 01:55:20,25.3792063,
2019-06-23 01:55:40,25.3757452,
2019-06-23 01:56:00,25.3861285,
2019-06-23 01:56:20,25.349210100000004,
2019-06-23 01:56:40,25.334212,
2019-06-23 01:57:00,25.3030621,
2019-06-23 01:57:20,25.334212,
2019-06-23 01:57:40,25.3422879,
2019-06-23 01:58:00,25.3134454,
2019-06-23 01:58:20,25.2903714,
2019-06-23 01:58:40,25.2892177,
2019-06-23 01:59:00,25.3122917,
2019-06-23 01:59:20,25.2799881,
2019-06-23 01:59:40,25.2719122,
2019-06-23 02:00:00,25.258067800000003,26.963684611927302
2019-06-23 02:00:20,25.2869103,
2019-06-23 02:00:40,25.253453,
2019-06-23 02:01:00,25.2869103,
2019-06-23 02:01:20,25.2719122,
2019-06-23 02:01:40,25.2499919,
2019-06-23 02:02:00,25.268451100000004,
2019-06-23 02:02:20,25.26499,
2019-06-23 02:02:40,25.2430697,
2019-06-23 02:03:00,25.2211494,
2019-06-23 02:03:20,25.2430697,
2019-06-23 02:03:40,25.2499919,
2019-06-23 02:04:00,25.268451100000004,
2019-06-23 02:04:20,25.258067800000003,
2019-06-23 02:04:40,25.2719122,
2019-06-23 02:05:00,25.2903714,
2019-06-23 02:05:20,25.276527,
2019-06-23 02:05:40,25.276527,
2019-06-23 02:06:00,25.3122917,
2019-06-23 02:06:20,25.2903714,
2019-06-23 02:06:40,25.2949862,
2019-06-23 02:07:00,25.3053695,
2019-06-23 02:07:20,25.327289800000003,
2019-06-23 02:07:40,25.3088306,
2019-06-23 02:08:00,25.2719122,
2019-06-23 02:08:20,25.2719122,
2019-06-23 02:08:40,25.2949862,
2019-06-23 02:09:00,25.2984473,
2019-06-23 02:09:20,25.3238287,
2019-06-23 02:09:40,25.2938325,
2019-06-23 02:10:00,25.2742196,26.93202031111098
2019-06-23 02:10:20,25.3249824,
2019-06-23 02:10:40,25.322675,
2019-06-23 02:11:00,25.3030621,
2019-06-23 02:11:20,25.3284435,
2019-06-23 02:11:40,25.3180602,
2019-06-23 02:12:00,25.3249824,
2019-06-23 02:12:20,25.2915251,
2019-06-23 02:12:40,25.2915251,
2019-06-23 02:13:00,25.288064,
2019-06-23 02:13:20,25.2961399,
2019-06-23 02:13:40,25.2442234,
2019-06-23 02:14:00,25.2476845,
2019-06-23 02:14:20,25.2592215,
2019-06-23 02:14:40,25.2961399,
2019-06-23 02:15:00,25.2257642,
2019-06-23 02:15:20,25.2476845,
2019-06-23 02:15:40,25.207305,
2019-06-23 02:16:00,25.2442234,
2019-06-23 02:16:20,25.2038439,
2019-06-23 02:16:40,25.207305,
2019-06-23 02:17:00,25.1646181,
2019-06-23 02:17:20,25.1519274,
2019-06-23 02:17:40,25.1761551,
2019-06-23 02:18:00,25.1830773,
2019-06-23 02:18:20,25.1553885,
2019-06-23 02:18:40,25.1750014,
2019-06-23 02:19:00,25.14962,
2019-06-23 02:19:20,25.1553885,
2019-06-23 02:19:40,25.171540300000004,
2019-06-23 02:20:00,25.1219312,26.89929111314861
2019-06-23 02:20:20,25.1000109,
2019-06-23 02:20:40,25.1553885,
2019-06-23 02:21:00,25.130007100000004,
2019-06-23 02:21:20,25.130007100000004,
2019-06-23 02:21:40,25.1669255,
2019-06-23 02:22:00,25.1553885,
2019-06-23 02:22:20,25.1588496,
2019-06-23 02:22:40,25.115009,
2019-06-23 02:23:00,25.126546,
2019-06-23 02:23:20,25.1369293,
2019-06-23 02:23:40,25.1450052,
2019-06-23 02:24:00,25.1080868,
2019-06-23 02:24:20,25.1046257,
2019-06-23 02:24:40,25.0965498,
2019-06-23 02:25:00,25.0965498,
2019-06-23 02:25:20,25.1334682,
2019-06-23 02:25:40,25.1000109,
2019-06-23 02:26:00,25.1115479,
2019-06-23 02:26:20,25.0861665,
2019-06-23 02:26:40,25.1115479,
2019-06-23 02:27:00,25.0769369,
2019-06-23 02:27:20,25.0953961,
2019-06-23 02:27:40,25.060785100000004,
2019-06-23 02:28:00,25.0792443,
2019-06-23 02:28:20,25.0504018,
2019-06-23 02:28:40,25.057324,
2019-06-23 02:29:00,25.057324,
2019-06-23 02:29:20,25.068861,
2019-06-23 02:29:40,25.060785100000004,
2019-06-23 02:30:00,25.0907813,26.865549446521648
2019-06-23 02:30:20,25.0561703,
2019-06-23 02:30:40,25.0480944,
2019-06-23 02:31:00,25.0792443,
2019-06-23 02:31:20,25.0307889,
2019-06-23 02:31:40,25.0238667,
2019-06-23 02:32:00,25.0354037,
2019-06-23 02:32:20,25.0192519,
2019-06-23 02:32:40,24.991563100000004,
2019-06-23 02:33:00,25.0100223,
2019-06-23 02:33:20,24.991563100000004,
2019-06-23 02:33:40,24.9869483,
2019-06-23 02:34:00,24.9984853,
2019-06-23 02:34:20,24.991563100000004,
2019-06-23 02:34:40,25.0019464,
2019-06-23 02:35:00,25.0100223,
2019-06-23 02:35:20,25.0100223,
2019-06-23 02:35:40,25.0354037,
2019-06-23 02:36:00,25.0169445,
2019-06-23 02:36:20,25.0238667,
2019-06-23 02:36:40,25.0238667,
2019-06-23 02:37:00,25.0354037,
2019-06-23 02:37:20,25.0019464,
2019-06-23 02:37:40,24.991563100000004,
2019-06-23 02:38:00,25.0238667,
2019-06-23 02:38:20,24.9869483,
2019-06-23 02:38:40,25.0169445,
2019-06-23 02:39:00,25.0238667,
2019-06-23 02:39:20,25.0054075,
2019-06-23 02:39:40,25.0169445,
2019-06-23 02:40:00,25.0054075,26.83079252741711
2019-06-23 02:40:20,24.9938705,
2019-06-23 02:40:40,25.0319426,
2019-06-23 02:41:00,25.0469407,
2019-06-23 02:41:20,25.0527092,
2019-06-23 02:41:40,25.0561703,
2019-06-23 02:42:00,25.0400185,
2019-06-23 02:42:20,25.078090600000003,
2019-06-23 02:42:40,25.0665536,
2019-06-23 02:43:00,25.0734758,
2019-06-23 02:43:20,25.1138553,
2019-06-23 02:43:40,25.0850128,
2019-06-23 02:44:00,25.0665536,
2019-06-23 02:44:20,25.080398,
2019-06-23 02:44:40,25.0665536,
2019-06-23 02:45:00,25.0769369,
2019-06-23 02:45:20,25.0700147,
2019-06-23 02:45:40,25.0700147,
2019-06-23 02:46:00,25.0434796,
2019-06-23 02:46:20,25.0480944,
2019-06-23 02:46:40,25.0434796,
2019-06-23 02:47:00,25.0665536,
2019-06-23 02:47:20,25.0296352,
2019-06-23 02:47:40,24.9673354,
2019-06-23 02:48:00,24.988102,
2019-06-23 02:48:20,24.988102,
2019-06-23 02:48:40,24.9834872,
2019-06-23 02:49:00,24.930417,
2019-06-23 02:49:20,24.9984853,
2019-06-23 02:49:40,24.952337300000003,
2019-06-23 02:50:00,24.9442614,26.795102311473357
2019-06-23 02:50:20,24.9892557,
2019-06-23 02:50:40,24.9777187,
2019-06-23 02:51:00,24.9777187,
2019-06-23 02:51:20,24.999639,
2019-06-23 02:51:40,24.9627206,
2019-06-23 02:52:00,24.9557984,
2019-06-23 02:52:20,24.9811798,
2019-06-23 02:52:40,24.9627206,
2019-06-23 02:53:00,24.9258022,
2019-06-23 02:53:20,24.9661817,
2019-06-23 02:53:40,24.9892557,
2019-06-23 02:54:00,25.011176000000003,
2019-06-23 02:54:20,24.9742576,
2019-06-23 02:54:40,24.9811798,
2019-06-23 02:55:00,24.9661817,
2019-06-23 02:55:20,24.9627206,
2019-06-23 02:55:40,24.9592595,
2019-06-23 02:56:00,24.9661817,
2019-06-23 02:56:20,24.9777187,
2019-06-23 02:56:40,24.9661817,
2019-06-23 02:57:00,24.9627206,
2019-06-23 02:57:20,24.9707965,
2019-06-23 02:57:40,24.9557984,
2019-06-23 02:58:00,24.988102,
2019-06-23 02:58:20,24.999639,
2019-06-23 02:58:40,24.9811798,
2019-06-23 02:59:00,25.0134834,
2019-06-23 02:59:20,24.9661817,
2019-06-23 02:59:40,24.9869483,
2019-06-23 03:00:00,24.976565,26.75851753279264
2019-06-23 03:00:20,24.9788724,
2019-06-23 03:00:40,24.9638743,
2019-06-23 03:01:00,24.9569521,
2019-06-23 03:01:20,24.9569521,
2019-06-23 03:01:40,24.941954,
2019-06-23 03:02:00,24.9350318,
2019-06-23 03:02:20,24.9638743,
2019-06-23 03:02:40,24.953491,
2019-06-23 03:03:00,24.9869483,
2019-06-23 03:03:20,24.9788724,
2019-06-23 03:03:40,24.9938705,
2019-06-23 03:04:00,24.9719502,
2019-06-23 03:04:20,24.953491,
2019-06-23 03:04:40,24.9754113,
2019-06-23 03:05:00,24.9592595,
2019-06-23 03:05:20,24.928109600000003,
2019-06-23 03:05:40,24.9707965,
2019-06-23 03:06:00,24.8992671,
2019-06-23 03:06:20,24.8865764,
2019-06-23 03:06:40,24.8773468,
2019-06-23 03:07:00,24.9050356,
2019-06-23 03:07:20,24.9096504,
2019-06-23 03:07:40,24.8646561,
2019-06-23 03:08:00,24.8646561,
2019-06-23 03:08:20,24.9200337,
2019-06-23 03:08:40,24.9234948,
2019-06-23 03:09:00,24.9315707,
2019-06-23 03:09:20,24.9234948,
2019-06-23 03:09:40,24.8761931,
2019-06-23 03:10:00,24.9096504,26.72112073172039
2019-06-23 03:10:20,24.9315707,
2019-06-23 03:10:40,24.9050356,
2019-06-23 03:11:00,24.9015745,
2019-06-23 03:11:20,24.8981134,
2019-06-23 03:11:40,24.883115300000004,
2019-06-23 03:12:00,24.9096504,
2019-06-23 03:12:20,24.8577339,
2019-06-23 03:12:40,24.8681172,
2019-06-23 03:13:00,24.8681172,
2019-06-23 03:13:20,24.9015745,
2019-06-23 03:13:40,24.8981134,
2019-06-23 03:14:00,24.8865764,
2019-06-23 03:14:20,24.9165726,
2019-06-23 03:14:40,24.9165726,
2019-06-23 03:15:00,24.9200337,
2019-06-23 03:15:20,24.9165726,
2019-06-23 03:15:40,24.9050356,
2019-06-23 03:16:00,24.9015745,
2019-06-23 03:16:20,24.9119578,
2019-06-23 03:16:40,24.8969597,
2019-06-23 03:17:00,24.9015745,
2019-06-23 03:17:20,24.91888,
2019-06-23 03:17:40,24.8992671,
2019-06-23 03:18:00,24.8658098,
2019-06-23 03:18:20,24.858887600000003,
2019-06-23 03:18:40,24.8808079,
2019-06-23 03:19:00,24.8438895,
2019-06-23 03:19:20,24.8773468,
2019-06-23 03:19:40,24.884269,
2019-06-23 03:20:00,24.883115300000004,26.682948421872176
2019-06-23 03:20:20,24.8358136,
2019-06-23 03:20:40,24.7954341,
2019-06-23 03:21:00,24.8254303,
2019-06-23 03:21:20,24.7746675,
2019-06-23 03:21:40,24.8369673,
2019-06-23 03:22:00,24.8069711,
2019-06-23 03:22:20,24.8335062,
2019-06-23 03:22:40,24.7965878,
2019-06-23 03:23:00,24.8254303,
2019-06-23 03:23:20,24.8300451,
2019-06-23 03:23:40,24.7665916,
2019-06-23 03:24:00,24.8000489,
2019-06-23 03:24:20,24.8115859,
2019-06-23 03:24:40,24.789665600000003,
2019-06-23 03:25:00,24.8000489,
2019-06-23 03:25:20,24.789665600000003,
2019-06-23 03:25:40,24.7781286,
2019-06-23 03:26:00,24.80351,
2019-06-23 03:26:20,24.8000489,
2019-06-23 03:26:40,24.8069711,
2019-06-23 03:27:00,24.8335062,
2019-06-23 03:27:20,24.8115859,
2019-06-23 03:27:40,24.815047,
2019-06-23 03:28:00,24.8335062,
2019-06-23 03:28:20,24.8115859,
2019-06-23 03:28:40,24.7850508,
2019-06-23 03:29:00,24.8069711,
2019-06-23 03:29:20,24.7850508,
2019-06-23 03:29:40,24.7965878,
2019-06-23 03:30:00,24.8000489,26.644085399466253
2019-06-23 03:30:20,24.8000489,
2019-06-23 03:30:40,24.8219692,
2019-06-23 03:31:00,24.8404284,
2019-06-23 03:31:20,24.8219692,
2019-06-23 03:31:40,24.8335062,
2019-06-23 03:32:00,24.8773468,
2019-06-23 03:32:20,24.8923449,
2019-06-23 03:32:40,24.8704246,
2019-06-23 03:33:00,24.9038819,
2019-06-23 03:33:20,24.9038819,
2019-06-23 03:33:40,24.8554265,
2019-06-23 03:34:00,24.8704246,
2019-06-23 03:34:20,24.8738857,
2019-06-23 03:34:40,24.8808079,
2019-06-23 03:35:00,24.9061893,
2019-06-23 03:35:20,24.8911912,
2019-06-23 03:35:40,24.928109600000003,
2019-06-23 03:36:00,24.9200337,
2019-06-23 03:36:20,24.8715783,
2019-06-23 03:36:40,24.8600413,
2019-06-23 03:37:00,24.8981134,
2019-06-23 03:37:20,24.8934986,
2019-06-23 03:37:40,24.8900375,
2019-06-23 03:38:00,24.9269559,
2019-06-23 03:38:20,24.9154189,
2019-06-23 03:38:40,24.9234948,
2019-06-23 03:39:00,24.9338781,
2019-06-23 03:39:20,24.9234948,
2019-06-23 03:39:40,24.9269559,
2019-06-23 03:40:00,24.939646600000003,26.60457474925168
2019-06-23 03:40:20,24.9223411,
2019-06-23 03:40:40,24.9234948,
2019-06-23 03:41:00,24.9246485,
2019-06-23 03:41:20,24.9119578,
2019-06-23 03:41:40,24.9154189,
2019-06-23 03:42:00,24.9177263,
2019-06-23 03:42:20,24.8934986,
2019-06-23 03:42:40,24.9223411,
2019-06-23 03:43:00,24.9200337,
2019-06-23 03:43:20,24.9084967,
2019-06-23 03:43:40,24.9165726,
2019-06-23 03:44:00,24.9350318,
2019-06-23 03:44:20,24.9165726,
2019-06-23 03:44:40,24.8796542,
2019-06-23 03:45:00,24.8796542,
2019-06-23 03:45:20,24.9084967,
2019-06-23 03:45:40,24.8681172,
2019-06-23 03:46:00,24.8750394,
2019-06-23 03:46:20,24.8934986,
2019-06-23 03:46:40,24.8934986,
