tiempo,PMV_0001,PPD_0001,PMV_001,PPD_001,PMV_01,PPD_01,PMV_003,PPD_003
2019-05-24 19:20:00,-24.87874000855234,100.0,-26.53664499478261,100.0,-26.96841351956787,100.0,-26.931617175112336,100.0
2019-05-24 19:30:00,-25.013695751290665,100.0,-26.674874423192016,100.0,-27.08643232666859,100.0,-27.04572282244242,100.0
2019-05-24 19:40:00,-25.161536157682487,100.0,-26.82817102897607,100.0,-27.28328924235588,100.0,-27.193358543496196,100.0
2019-05-24 19:50:00,-25.27255054752627,100.0,-26.94123852464304,100.0,-27.420180931367828,100.0,-27.300134599708787,100.0
2019-05-24 20:00:00,-25.370474351571183,100.0,-27.03999749422185,100.0,-27.5165213590786,100.0,-27.38582858230226,100.0
2019-05-24 20:10:00,-25.488110329241174,100.0,-27.15491016809669,100.0,-27.6081772312983,100.0,-27.479583849327703,100.0
2019-05-24 20:20:00,-25.658707626788956,100.0,-27.322560504308075,100.0,-27.798049949886497,100.0,-27.639528991264385,100.0
2019-05-24 20:30:00,-25.762483921278942,100.0,-27.4211468105356,100.0,-27.896396384740623,100.0,-27.725129769953465,100.0
2019-05-24 20:40:00,-25.890091487959207,100.0,-27.53993816020379,100.0,-28.004341215984528,100.0,-27.827918288281285,100.0
2019-05-24 20:50:00,-26.02530804899997,100.0,-27.669757612118456,100.0,-28.15976052354309,100.0,-27.950150798396916,100.0
2019-05-24 21:00:00,-26.089465424960068,100.0,-27.72592531342364,100.0,-28.21741457505205,100.0,-27.994393201172,100.0
2019-05-24 21:10:00,-26.20390479088555,100.0,-27.82829132867248,100.0,-28.312998955184785,100.0,-28.081281345925184,100.0
2019-05-24 21:20:00,-26.33278155335383,100.0,-27.947863264680304,100.0,-28.463824760399987,100.0,-28.195357226227966,100.0
2019-05-24 21:30:00,-26.500820928178367,100.0,-28.11022228576172,100.0,-28.68925956154621,100.0,-28.362374992997253,100.0
2019-05-24 21:40:00,-26.57638581219672,100.0,-28.164114555104696,100.0,-28.682718738520208,100.0,-28.39200429533479,100.0
2019-05-24 21:50:00,-26.62904672982429,100.0,-28.196713439176555,100.0,-28.64426115069351,100.0,-28.40111415565231,100.0
2019-05-24 22:00:00,-26.680165851871564,100.0,-28.235786089444037,100.0,-28.663902314361476,100.0,-28.431299239492127,100.0
2019-05-24 22:10:00,-26.7012551546839,100.0,-28.24960437691745,100.0,-28.670522675967977,100.0,-28.442036780239988,100.0
2019-05-24 22:20:00,-26.82402443957498,100.0,-28.37241240231943,100.0,-28.858324485377068,100.0,-28.58042514235411,100.0
2019-05-24 22:30:00,-26.88635978952739,100.0,-28.425071094491678,100.0,-28.89435224946388,100.0,-28.63102206493664,100.0
2019-05-24 22:40:00,-26.93977750993085,100.0,-28.46245455220457,100.0,-28.86002339954168,100.0,-28.65137805820284,100.0
2019-05-24 22:50:00,-27.00259883769908,100.0,-28.50731803640233,100.0,-28.85102317568388,100.0,-28.679013004714108,100.0
2019-05-24 23:00:00,-27.08628065196144,100.0,-28.577841267129497,100.0,-28.927048651631782,100.0,-28.74546226664348,100.0
2019-05-24 23:10:00,-27.15660325699511,100.0,-28.6399293723024,100.0,-29.001158823427584,100.0,-28.809689778125342,100.0
2019-05-24 23:20:00,-27.25654316595615,100.0,-28.73390673775116,100.0,-29.116892390969497,100.0,-28.910093744640303,100.0
2019-05-24 23:30:00,-27.351884271694733,100.0,-28.83022884002005,100.0,-29.24361876037284,100.0,-29.019977298582123,100.0
2019-05-24 23:40:00,-27.510383342233958,100.0,-28.99320145617636,100.0,-29.48735248416144,100.0,-29.20620955005254,100.0
2019-05-24 23:49:59,-27.63933274799203,100.0,-29.141666605170197,100.0,-29.78207482650264,100.0,-29.4061478485872,100.0
2019-05-27 00:00:00,-24.273122657806283,100.0,-26.44618587447379,100.0,-28.26592928089344,100.0,-27.13106201575334,100.0
2019-05-27 00:10:00,-25.288510494814684,100.0,-28.133196485637814,100.0,-32.49449198833619,100.0,-29.820924703239704,100.0
2019-05-27 00:20:00,-25.150591000649683,100.0,-27.735926013641446,100.0,-30.46376147946352,100.0,-28.901944026515466,100.0
2019-05-27 00:30:00,-25.20615906040696,100.0,-27.388936838391174,100.0,-29.75261538544803,100.0,-28.374405790135,100.0
2019-05-27 00:40:00,-25.412512926030683,100.0,-27.365096620475995,100.0,-29.2018990381766,100.0,-27.951576538023406,100.0
2019-05-27 00:50:00,-25.614417676503066,100.0,-27.62360272619062,100.0,-29.335489437405588,100.0,-28.21959795870231,100.0
2019-05-27 01:00:00,-25.987533865371496,100.0,-28.05220187631181,100.0,-30.078009900040406,100.0,-28.720084872290723,100.0
2019-05-27 01:10:00,-26.379959177672657,100.0,-28.460055551572136,100.0,-30.602249217998963,100.0,-29.143815307075183,100.0
2019-05-27 01:20:00,-26.785848339995376,100.0,-28.95139786895947,100.0,-31.68933999070919,100.0,-29.808129952417612,100.0
2019-05-27 01:30:00,-26.87332618431116,100.0,-29.05472163493828,100.0,-31.740283852026018,100.0,-29.93009215154722,100.0
2019-05-27 01:40:00,-27.31418563911181,100.0,-29.564512817557883,100.0,-32.77477778164134,100.0,-30.583097230207898,100.0
2019-05-27 01:50:00,-27.585819189060064,100.0,-29.72252747043788,100.0,-32.52576034814514,100.0,-30.583774784951025,100.0
2019-05-27 02:00:00,-27.67191820151921,100.0,-29.74268534336111,100.0,-32.256075365019065,100.0,-30.503973904883217,100.0
2019-05-27 02:10:00,-27.85489535591565,100.0,-29.923185668888895,100.0,-32.60010010479314,100.0,-30.720434118228372,100.0
2019-05-27 02:20:00,-28.070798928344686,100.0,-30.236788760094427,100.0,-33.41386928262971,100.0,-31.247220290167803,100.0
