tiempo,TCAire,Ti_0001,Ti_001,Ti_01,Ti_003
2019-06-16 23:20:00,24.000631982912154,27.227723273307145,27.04756226835932,26.13934872597068,26.76986078138237
2019-06-16 23:30:00,24.005970101444042,27.199728110689495,27.02767245392532,26.17191744690584,26.764370073743613
2019-06-16 23:40:00,24.01130821997593,27.161011849049505,26.980762279555016,26.093859480346293,26.70304914773824
2019-06-22 00:00:00,27.8654298,27.71941880518129,27.53122604887292,26.59055045307166,27.2336204012626
2019-06-22 00:10:00,27.6312287,27.639708977985507,27.4587314683321,26.584864744697928,27.180608706714196
2019-06-22 00:20:00,27.4731718,27.56096974754023,27.32371741434934,26.04732579904713,26.93576180495363
2019-06-22 00:30:00,27.364724,27.436482637280427,27.19205626804308,25.98050584040581,26.80526906764697
2019-06-22 00:40:00,27.5204735,27.37068685730595,27.1462220924114,26.08075237655685,26.80077983696303
2019-06-22 00:50:00,27.495092100000004,27.3515684185403,27.15625737084543,26.227098077715983,26.85935479690333
2019-06-22 01:00:00,27.5193198,27.331435189286516,27.149182459505983,26.23917750300629,26.867555476242558
2019-06-22 01:10:00,27.6289213,27.29790668086744,27.01261638202053,25.567186659201322,26.5462755942066
2019-06-22 01:20:00,27.4131794,27.260937553670516,26.912838508997396,25.369352942551867,26.371354913165444
2019-06-22 01:30:00,27.099373,27.21655103627086,26.852696213800026,25.38741019422917,26.314251478712503
2019-06-22 01:40:00,27.1074489,27.15950384897805,26.863470038442337,25.696639472830825,26.44277872324536
2019-06-22 01:50:00,27.0774527,27.089032629966436,26.65759758864904,24.929602293785983,26.02747788667091
2019-06-22 02:00:00,27.0013085,26.94911412373206,26.36497366813137,24.2285908048254,25.53488012126535
2019-06-22 02:10:00,26.785566600000003,26.7445924337919,26.117663584335368,23.933426689120466,25.389666462447664
2019-06-22 02:20:00,26.5006027,26.563768660964172,26.025477833218268,23.87225677850023,25.305874404696876
2019-06-22 02:30:00,26.2998589,26.411416056332143,25.82660277363932,23.307897841493716,24.99327924288025
2019-06-22 02:40:00,26.1475705,26.135631467600106,25.47594665452818,22.592653061927084,24.57709041220095
2019-06-22 02:50:00,26.0483523,26.02531809468292,25.42250075711581,22.88654178766397,24.51731848225201
2019-06-22 03:00:00,25.7091645,26.045828301782485,25.530895886155584,23.344063772174437,24.76110913715092
2019-06-22 03:10:00,25.8683751,25.96676644529925,25.49575979191663,23.28288047818819,24.75217298122704
2019-06-22 03:20:00,25.6999349,25.90819891001334,25.458172824943688,23.3583685553776,24.749208997540595
2019-06-22 03:30:00,25.5141892,25.843534223863948,25.416901659472128,23.45603179696763,24.750496830388762
2019-06-22 03:40:00,25.3607471,25.74061267511294,25.30222229261394,23.049565487247364,24.598176914577788
2019-06-22 03:50:00,25.3019084,25.660780861775333,25.21980179256753,23.0522788979348,24.51303625484216
2019-06-22 04:00:00,25.2696048,25.590583440252523,25.111421622616213,22.663268047299468,24.32534556701994
2019-06-22 04:10:00,25.045787,25.51677853344993,24.9202338374646,22.082782442256676,23.96206758626436
2019-06-22 04:20:00,24.8531191,25.4446499906905,24.779400454061385,21.81263438734475,23.74358420514101
2019-06-22 04:30:00,24.9361855,25.41032939173935,24.854138107955148,22.367237321872334,24.000878671872847
2019-06-22 04:40:00,24.8750394,25.35654720668224,24.897878281631424,22.52728092002395,24.17759400710597
2019-06-22 04:50:00,24.8138933,25.308140970722377,24.91133803300581,22.9601200521089,24.295875959851596
2019-06-22 05:00:00,24.9165726,25.27640933851141,24.88381326622161,23.072467341538136,24.279211996084943
2019-06-22 05:10:00,24.8773468,25.218031013897757,24.77979196782748,22.742622348184106,24.10570417930897
2019-06-22 05:20:00,24.9361855,25.14198114035347,24.639098099109987,22.44887254753663,23.88084904389791
2019-06-22 05:30:00,24.838121,25.144482807489535,24.694712040317288,22.72850427374705,24.03793318595609
2019-06-22 05:40:00,24.8623487,25.07460891599768,24.63256069982784,22.68244184157372,23.97632134548384
2019-06-22 05:50:00,24.9811798,25.01335974477071,24.57658630312752,22.66131872129241,23.919947140958897
2019-06-22 06:00:00,24.780436,24.95975167449469,24.4867665192268,22.27754283560678,23.743540922719184
2019-06-22 06:10:00,24.7712064,24.89494876674132,24.4470436957345,22.483741496307918,23.779284599645067
2019-06-22 06:20:00,24.525468300000004,24.83136717893099,24.421743047342197,22.617779692748243,23.8013893783956
2019-06-22 06:30:00,24.4354797,24.75907246893617,24.356752136973,22.436899693942987,23.69910709016312
2019-06-22 06:40:00,24.4124057,24.699814574829777,24.290425202005128,22.27965237782872,23.59317448802636
2019-06-22 06:50:00,24.3512596,24.651799174894386,24.23879207548029,22.249334008870843,23.53521622372248
2019-06-22 07:00:00,24.3847169,24.623268706906867,24.21506726520801,22.25991660665328,23.520873117743893
2019-06-22 07:10:00,24.3847169,24.62641465616309,24.2367257302563,22.368186094535687,23.569825166276164
2019-06-22 07:20:00,24.4597074,24.63057600086241,24.240296497017084,22.3357715721445,23.562568106672437
2019-06-22 07:30:00,24.3362615,24.63541861360863,24.24835535103146,22.350675668002253,23.569191048497427
2019-06-22 07:40:00,24.473551800000003,24.636678795735,24.265135730451735,22.41164819151062,23.60509403361384
2019-06-22 07:50:00,24.3016505,24.645770842635816,24.29764795703367,22.514945407121488,23.67298374909321
2019-06-22 08:00:00,24.4574,24.670519687710243,24.336414090485704,22.58153689980819,23.73210144537565
2019-06-22 08:10:00,24.3281856,24.72308816424369,24.41487204697028,22.78894863410535,23.86035315854877
2019-06-22 08:20:00,24.3131875,24.755825794108326,24.470424626959623,22.941120446744865,23.96652985381958
2019-06-22 08:30:00,24.3570281,24.76890045644153,24.506396236246463,23.07598921908639,24.050251210450828
2019-06-22 08:40:00,24.3431837,24.776053579817624,24.525661103267097,23.074122086574796,24.082566046529315
2019-06-22 08:50:00,24.4089446,24.76716742934379,24.49107987907152,22.870663378760685,23.995359280064424
