tiempo,PMV_0001EB,PPD_0001EB,PMV_001EB,PPD_001EB,PMV_01EB,PPD_01EB,PMV_003EB,PPD_003EB
2019-06-12 08:10:00,-1.026587173271437,27.252426315548448,-1.059121072458452,28.67408867044962,-1.340184003409554,42.35277754645698,-1.1605576915935136,33.34293237547424
2019-06-12 08:20:00,-1.0093685950772204,26.515783000547717,-1.0444614705175088,28.02872763640569,-1.339322961515941,42.30776964235375,-1.1500676546382145,32.84440414378534
2019-06-12 08:30:00,-0.9767371568961672,25.15047682256225,-1.009658703242352,26.528102504692654,-1.2958742968177177,40.0563810049809,-1.1124380253606356,31.08512373546984
2019-06-12 08:40:00,-0.9208890404335468,22.90980722195657,-0.9435389523648334,23.803692222221983,-1.1663836275571569,33.62128392227972,-1.0280825897681816,27.31692357283042
2019-06-12 08:50:00,-0.8479600374502967,20.172867802785905,-0.8545565997753516,20.411428613913543,-1.001614256009819,26.18766915994506,-0.913066027593884,22.605841983542646
2019-06-12 09:00:00,0.6068518187309265,12.723290750638556,0.5994667567997047,12.534694907377627,0.3739987324297905,7.912233836243956,0.5304719374640167,10.88705469376987
2019-06-12 09:10:00,0.7171562873639947,15.821565212872189,0.7041509024079927,15.428895825797397,0.4330353209225291,8.910973839824493,0.6145475129286615,12.9223378452798
2019-06-12 09:20:00,0.7816540038817095,17.87627561933529,0.7766302770857502,17.709847617866785,0.4675575896295637,9.564278417334705,0.6728673023740861,14.514266673979748
2019-06-12 09:30:00,0.8957400171771788,21.94143953694345,0.8512298588278763,20.290892887104505,0.4854521058494856,9.923114224057343,0.7299996837018318,16.21649348208321
2019-06-12 09:40:00,0.9463176687828628,23.914759735002065,0.8883870057570953,21.66316115687826,0.47194226320254,9.650926453544416,0.7496545204937438,16.834593975829677
2019-06-12 09:50:00,0.9681333162998887,24.7973035119619,0.9102149716601872,22.49567669237516,0.4731929861640309,9.675794605562402,0.7605560347241285,17.184560555886776
2019-06-12 10:00:00,0.9964732678239996,25.97138999086241,0.9430889143036832,23.78573259050484,0.5447798472857822,11.211773797753352,0.8029063839795978,18.59219025064471
2019-06-12 10:10:00,1.0164673640619368,26.818140701727614,0.9560339360273512,24.305521683719817,0.5356412297497019,11.003349000613682,0.807815231004148,18.76027029122602
2019-06-12 10:20:00,1.048462998503565,28.20411724244389,0.9878005666953682,25.60881413073244,0.587048582589086,12.22290261569107,0.8427285197185628,19.98496060630609
2019-06-12 10:30:00,1.079813478919848,29.598087921413807,1.0152386388274088,26.765670518416243,0.6228151067939768,13.139040775409669,0.8705056441918962,20.995670133037052
2019-06-12 10:40:00,1.1120702883452949,31.06816072017384,1.0383444825811468,27.761741826570855,0.6362454583945996,13.497387648979696,0.8884366349878666,21.665032000986105
2019-06-12 10:50:00,1.1353894837836997,32.152690368011505,1.0480285259004076,28.18504592886171,0.6208997239060033,13.08857244235503,0.8876941969404379,21.637055261731376
2019-06-12 11:00:00,1.1684221220470348,33.71892608528486,1.0842162512720377,29.796631323810487,0.701540941075948,15.35097257577145,0.935141458264598,23.469897785217924
2019-06-12 11:10:00,1.1992352566208608,35.21008532942104,1.112911096158994,31.106952254569308,0.7506152390126462,16.86523111829233,0.9691494055212404,24.83886264568564
2019-06-12 11:20:00,1.2029344868847904,35.39098226789838,1.1061922824646744,30.797635545662544,0.7016244366446711,15.35346087530236,0.9495039485267188,24.042493375950087
2019-06-12 11:30:00,1.2433796955669594,37.3937488663989,1.1365189924881758,32.20567332078821,0.746182062343272,16.72418766973962,0.9801089559385936,25.28966506011386
