Date/Time,THERMAL ZONE: JORGE:Zone Mean Air Temperature [C](TimeStep) 
 05/03  17:30:00,31.715166248195727 
 05/03  17:40:00,31.723524834771799 
 05/03  17:50:00,31.778018500774189 
 05/03  18:00:00,31.852693786873837 
 05/03  18:10:00,30.447373172426713 
 05/03  18:20:00,30.023166059335414 
 05/03  18:30:00,29.792995121871966 
 05/03  18:40:00,29.31754748836186 
 05/03  18:50:00,29.076195272761664 
 05/03  19:00:00,29.0141691496101 
 05/03  19:10:00,28.991295421180714 
 05/03  19:20:00,28.930887753017215 
 05/03  19:30:00,28.829519854884468 
 05/03  19:40:00,28.71524144124067 
 05/03  19:50:00,28.53178783080719 
 05/03  20:00:00,28.42207261273005 
 05/03  20:10:00,28.34267609543913 
 05/03  20:20:00,28.249898455658835 
 05/03  20:30:00,28.08774160096404 
 05/03  20:40:00,27.823047866997518 
 05/03  20:50:00,27.81567865934891 
 05/03  21:00:00,27.72987901022525 
 05/03  21:10:00,27.705709136136354 
 05/03  21:20:00,27.656062473016936 
 05/03  21:30:00,27.522281827899144 
 05/03  21:40:00,27.424129916209887 
 05/03  21:50:00,27.42362902105632 
 05/03  22:00:00,27.395897035353678 
 05/03  22:10:00,27.465809466346479 
 05/03  22:20:00,27.43127095337348 
 05/03  22:30:00,27.371257292494368 
 05/03  22:40:00,27.402187076125075 
 05/03  22:50:00,27.392574046807586 
 05/03  23:00:00,27.349824197339669 
 05/03  23:10:00,27.33312442832902 
 05/03  23:20:00,27.315682283136526 
 05/03  23:30:00,27.2492599919227 
 05/03  23:40:00,27.19740710030251 
 05/03  23:50:00,27.109958951705459 
 05/03  24:00:00,27.05243015949034 
 05/04  00:10:00,27.11518444642041 
 05/04  00:20:00,27.12013038440238 
 05/04  00:30:00,27.035761565181894 
 05/04  00:40:00,26.897845538979568 
 05/04  00:50:00,26.83745887437242 
 05/04  01:00:00,26.834836835008749 
 05/04  01:10:00,26.854043418252116 
 05/04  01:20:00,26.827746067248975 
 05/04  01:30:00,26.802946398316583 
 05/04  01:40:00,26.753004335337505 
 05/04  01:50:00,26.693408375294067 
 05/04  02:00:00,26.642116202773253 
 05/04  02:10:00,26.6163461506022 
 05/04  02:20:00,26.532222757533654 
 05/04  02:30:00,26.498274282341094 
 05/04  02:40:00,26.387961496956817 
 05/04  02:50:00,26.27878160706153 
 05/04  03:00:00,26.25650051026573 
 05/04  03:10:00,26.184664159024373 
 05/04  03:20:00,26.081928170821486 
 05/04  03:30:00,26.01683040161081 
 05/04  03:40:00,25.92199954735149 
 05/04  03:50:00,25.83705651652431 
 05/04  04:00:00,25.82183425810369 
 05/04  04:10:00,25.743487045833566 
 05/04  04:20:00,25.652145467998296 
 05/04  04:30:00,25.563607540356946 
 05/04  04:40:00,25.520116177687834 
 05/04  04:50:00,25.49562411758472 
 05/04  05:00:00,25.4332444941934 
 05/04  05:10:00,25.405729983046517 
 05/04  05:20:00,25.239381444158569 
 05/04  05:30:00,25.17403785577121 
 05/04  05:40:00,24.991105143589189 
 05/04  05:50:00,24.8183441012835 
 05/04  06:00:00,24.789390938508075 
 05/04  06:10:00,24.900376846687597 
 05/04  06:20:00,25.024320573919618 
 05/04  06:30:00,24.93812249371342 
 05/04  06:40:00,24.977731545990968 
 05/04  06:50:00,25.028053433875838 
 05/04  07:00:00,25.05936926312837 
 05/04  07:10:00,25.066364573248867 
 05/04  07:20:00,25.047937968121848 
 05/04  07:30:00,25.022979639577025 
 05/04  07:40:00,25.06066380507428 
 05/04  07:50:00,25.163508324031907 
 05/04  08:00:00,25.322814852278105 
 05/04  08:10:00,25.394024336641885 
