tiempo,ws,wd
2019-06-12 19:40:00,4.717215028901734,276.0032369942196
2019-06-12 19:50:00,4.719514450867052,276.3184971098266
2019-06-12 20:00:00,4.72181387283237,276.6337572254335
2019-06-12 20:10:00,4.724113294797688,276.9490173410404
2019-06-12 20:20:00,4.726412716763006,277.2642774566474
2019-06-12 20:30:00,4.728712138728324,277.5795375722543
2019-06-12 20:40:00,4.731011560693641,277.8947976878612
2019-06-12 20:50:00,4.73331098265896,278.2100578034682
2019-06-12 21:00:00,4.7356104046242775,278.5253179190751
2019-06-12 21:10:00,4.737909826589595,278.84057803468204
2019-06-12 21:20:00,4.740209248554914,279.155838150289
2019-06-12 21:30:00,4.742508670520231,279.47109826589593
2019-06-12 21:40:00,4.744808092485549,279.78635838150285
2019-06-12 21:50:00,4.747107514450867,280.10161849710977
2019-06-12 22:00:00,4.749406936416185,280.41687861271674
2019-06-12 22:10:00,4.751706358381503,280.73213872832366
2019-06-12 22:20:00,4.754005780346821,281.0473988439306
2019-06-12 22:30:00,4.756305202312139,281.36265895953755
2019-06-12 22:40:00,4.7586046242774565,281.6779190751445
2019-06-12 22:50:00,4.760904046242775,281.9931791907514
2019-06-12 23:00:00,4.763203468208093,282.3084393063584
2019-06-12 23:10:00,4.76550289017341,282.6236994219653
2019-06-12 23:20:00,4.767802312138729,282.9389595375722
2019-06-12 23:30:00,4.770101734104046,283.2542196531792
2019-06-12 23:40:00,4.772401156069364,283.5694797687861
2019-06-12 23:50:00,4.7747005780346825,283.884739884393
2019-06-13 00:00:00,4.777,284.2
2019-06-13 00:10:00,5.232,268.7
2019-06-13 00:20:00,2.968,288.1
2019-06-13 00:30:00,3.018,261.6
2019-06-13 00:40:00,1.183,286.3
2019-06-13 00:50:00,1.252,243.3
2019-06-13 01:00:00,2.797,293.5
2019-06-13 01:10:00,1.857,280.9
2019-06-13 01:20:00,1.757,142.7
2019-06-13 01:30:00,1.823,111.8
2019-06-13 01:40:00,0.382,104.9
2019-06-13 01:50:00,0.507,339.0
2019-06-13 02:00:00,1.642,1.037
2019-06-13 02:10:00,1.547,102.2
2019-06-13 02:20:00,0.74,64.11
2019-06-13 02:30:00,0.86,7.229
2019-06-13 02:40:00,0.647,101.2
2019-06-13 02:50:00,1.04,85.3
2019-06-13 03:00:00,1.35,136.7
2019-06-13 03:10:00,0.833,75.54
2019-06-13 03:20:00,0.632,24.8
2019-06-13 03:30:00,0.753,36.17
2019-06-13 03:40:00,0.923,125.5
2019-06-13 03:50:00,0.718,150.3
2019-06-13 04:00:00,0.543,166.7
2019-06-13 04:10:00,0.85,189.3
2019-06-13 04:20:00,1.41,201.8
2019-06-13 04:30:00,0.907,187.0
2019-06-13 04:40:00,0.593,303.7
2019-06-13 04:50:00,1.78,357.5
2019-06-13 05:00:00,0.555,271.2
2019-06-13 05:10:00,0.272,294.2
2019-06-13 05:20:00,1.835,179.2
2019-06-13 05:30:00,1.04,175.8
2019-06-13 05:40:00,1.703,161.5
2019-06-13 05:50:00,1.09,126.9
2019-06-13 06:00:00,0.915,110.5
2019-06-13 06:10:00,0.965,140.1
2019-06-13 06:20:00,1.348,168.1
2019-06-13 06:30:00,1.548,193.9
2019-06-13 06:40:00,1.017,189.5
2019-06-13 06:50:00,0.39,260.4
2019-06-13 07:00:00,1.41,164.8
2019-06-13 07:10:00,1.0,160.2
2019-06-13 07:20:00,1.225,144.3
2019-06-13 07:30:00,0.818,161.3
2019-06-13 07:40:00,0.792,137.5
2019-06-13 07:50:00,0.34,174.3
2019-06-13 08:00:00,0.777,71.33
2019-06-13 08:10:00,0.868,156.0
2019-06-13 08:20:00,0.458,154.2
2019-06-13 08:30:00,0.84,207.0
2019-06-13 08:40:00,0.418,170.2
2019-06-13 08:50:00,0.563,120.2
2019-06-13 09:00:00,0.318,43.65
2019-06-13 09:10:00,1.045,154.9
2019-06-13 09:20:00,0.977,180.9
2019-06-13 09:30:00,1.018,174.0
2019-06-13 09:40:00,0.942,162.6
2019-06-13 09:50:00,1.628,194.5
2019-06-13 10:00:00,1.63,172.6
2019-06-13 10:10:00,2.522,183.1
2019-06-13 10:20:00,2.818,221.7
2019-06-13 10:30:00,2.635,210.0
2019-06-13 10:40:00,2.515,203.5
2019-06-13 10:50:00,1.415,226.6
2019-06-13 11:00:00,1.707,145.5
2019-06-13 11:10:00,1.655,170.6
2019-06-13 11:20:00,1.362,227.6
2019-06-13 11:30:00,3.022,201.9
2019-06-13 11:40:00,0.918,315.7
2019-06-13 11:50:00,2.377,220.2
2019-06-13 12:00:00,1.405,116.2
2019-06-13 12:10:00,2.283,171.3
2019-06-13 12:20:00,1.978,210.1
2019-06-13 12:30:00,2.327,207.4
2019-06-13 12:40:00,2.525,192.6
2019-06-13 12:50:00,2.965,184.5
2019-06-13 13:00:00,4.368,210.5
2019-06-13 13:10:00,4.162,211.2
2019-06-13 13:20:00,1.773,232.2
2019-06-13 13:30:00,1.868,221.3
2019-06-13 13:40:00,2.515,192.2
2019-06-13 13:50:00,2.7,170.0
2019-06-13 14:00:00,2.78,248.0
2019-06-13 14:10:00,2.317,297.2
2019-06-13 14:20:00,1.492,230.3
2019-06-13 14:30:00,2.41,223.5
2019-06-13 14:40:00,2.695,279.0
2019-06-13 14:50:00,2.495,187.1
2019-06-13 15:00:00,2.868,231.8
2019-06-13 15:10:00,3.562,210.2
2019-06-13 15:20:00,2.535,273.6
2019-06-13 15:30:00,1.752,192.8
2019-06-13 15:40:00,2.958,229.0
2019-06-13 15:50:00,2.087,279.4
2019-06-13 16:00:00,1.332,180.3
2019-06-13 16:10:00,1.437,223.7
2019-06-13 16:20:00,2.443,189.8
2019-06-13 16:30:00,1.825,263.2
2019-06-13 16:40:00,3.302,208.6
2019-06-13 16:50:00,2.207,225.4
2019-06-13 17:00:00,2.7,195.4
2019-06-13 17:10:00,3.032,232.8
2019-06-13 17:20:00,2.528,237.5
2019-06-13 17:30:00,3.062,222.5
2019-06-13 17:40:00,2.2,249.7
2019-06-13 17:50:00,2.297,242.7
2019-06-13 18:00:00,2.497,219.3
2019-06-13 18:10:00,1.548,247.5
2019-06-13 18:20:00,1.212,261.0
2019-06-13 18:30:00,0.915,146.8
2019-06-13 18:40:00,0.668,170.2
2019-06-13 18:50:00,1.005,208.7
2019-06-13 19:00:00,0.523,286.3
2019-06-13 19:10:00,0.427,304.3
2019-06-13 19:20:00,0.183,197.8
2019-06-13 19:30:00,0.163,217.2
2019-06-13 19:40:00,0.873,325.0
2019-06-13 19:50:00,1.18,298.3
2019-06-13 20:00:00,1.27,273.2
2019-06-13 20:10:00,0.852,265.7
2019-06-13 20:20:00,1.458,301.3
2019-06-13 20:30:00,0.898,30.95
2019-06-13 20:40:00,1.008,35.5
2019-06-13 20:50:00,0.787,66.33
2019-06-13 21:00:00,0.147,237.2
2019-06-13 21:10:00,0.882,122.5
2019-06-13 21:20:00,1.418,355.1
2019-06-13 21:30:00,1.565,146.8
2019-06-13 21:40:00,2.21,125.7
2019-06-13 21:50:00,0.955,141.3
2019-06-13 22:00:00,1.275,112.8
2019-06-13 22:10:00,0.457,45.3
2019-06-13 22:20:00,1.08,348.3
2019-06-13 22:30:00,0.665,284.1
2019-06-13 22:40:00,1.02,1.668
2019-06-13 22:50:00,0.572,17.32
2019-06-13 23:00:00,0.395,142.2
2019-06-13 23:10:00,0.84,266.7
2019-06-13 23:20:00,0.618,324.6
2019-06-13 23:30:00,1.5,178.9
2019-06-13 23:40:00,2.242,221.8
2019-06-13 23:50:00,1.763,210.2
2019-06-14 00:00:00,2.062,226.7
2019-06-14 00:10:00,2.055,196.4
2019-06-14 00:20:00,1.512,276.1
2019-06-14 00:30:00,1.918,197.5
2019-06-14 00:40:00,1.848,270.4
2019-06-14 00:50:00,2.707,323.2
2019-06-14 01:00:00,0.995,7.97
2019-06-14 01:10:00,1.077,341.7
2019-06-14 01:20:00,0.397,132.4
2019-06-14 01:30:00,0.527,136.3
2019-06-14 01:40:00,0.745,15.0
2019-06-14 01:50:00,0.423,68.72
2019-06-14 02:00:00,0.8,112.3
2019-06-14 02:10:00,1.07,156.1
2019-06-14 02:20:00,0.447,197.5
2019-06-14 02:30:00,0.157,241.7
2019-06-14 02:40:00,0.7,25.82
2019-06-14 02:50:00,0.063,285.8
2019-06-14 03:00:00,0.037,87.2
2019-06-14 03:10:00,0.438,80.9
2019-06-14 03:20:00,1.043,11.17
2019-06-14 03:30:00,0.295,23.05
2019-06-14 03:40:00,0.247,309.0
2019-06-14 03:50:00,0.807,178.6
2019-06-14 04:00:00,1.317,191.8
2019-06-14 04:10:00,1.415,205.8
2019-06-14 04:20:00,0.978,205.0
2019-06-14 04:30:00,1.49,210.7
2019-06-14 04:40:00,0.892,244.6
2019-06-14 04:50:00,0.952,280.4
2019-06-14 05:00:00,1.083,325.0
2019-06-14 05:10:00,1.155,317.2
2019-06-14 05:20:00,0.593,302.1
2019-06-14 05:30:00,1.405,353.5
2019-06-14 05:40:00,0.575,161.0
2019-06-14 05:50:00,0.353,53.63
2019-06-14 06:00:00,0.08,291.7
2019-06-14 06:10:00,0.575,194.0
2019-06-14 06:20:00,0.702,267.3
2019-06-14 06:30:00,0.698,265.7
2019-06-14 06:40:00,0.61,273.3
2019-06-14 06:50:00,0.865,188.5
2019-06-14 07:00:00,0.985,191.3
2019-06-14 07:10:00,1.987,202.5
2019-06-14 07:20:00,1.74,213.9
2019-06-14 07:30:00,2.283,200.8
2019-06-14 07:40:00,1.332,244.5
2019-06-14 07:50:00,2.463,205.3
2019-06-14 08:00:00,1.235,229.6
2019-06-14 08:10:00,1.828,214.1
2019-06-14 08:20:00,1.6,200.2
2019-06-14 08:30:00,1.717,221.9
2019-06-14 08:40:00,2.013,247.4
2019-06-14 08:50:00,1.81,238.5
2019-06-14 09:00:00,2.612,198.1
2019-06-14 09:10:00,2.518,234.2
2019-06-14 09:20:00,1.397,172.1
2019-06-14 09:30:00,1.53,137.2
2019-06-14 09:40:00,2.265,184.8
2019-06-14 09:50:00,2.747,206.3
2019-06-14 10:00:00,1.895,194.7
2019-06-14 10:10:00,2.233,180.3
2019-06-14 10:20:00,2.455,205.7
2019-06-14 10:30:00,1.677,187.7
2019-06-14 10:40:00,3.333,254.1
2019-06-14 10:50:00,2.713,197.3
2019-06-14 11:00:00,2.367,241.6
2019-06-14 11:10:00,2.228,178.9
2019-06-14 11:20:00,1.797,234.5
2019-06-14 11:30:00,2.058,181.5
2019-06-14 11:40:00,3.238,265.0
2019-06-14 11:50:00,1.66,213.8
2019-06-14 12:00:00,3.777,272.5
2019-06-14 12:10:00,0.845,169.6
2019-06-14 12:20:00,3.652,254.2
2019-06-14 12:30:00,2.815,285.2
2019-06-14 12:40:00,3.553,270.4
2019-06-14 12:50:00,1.727,280.8
2019-06-14 13:00:00,2.902,194.0
2019-06-14 13:10:00,3.818,256.0
2019-06-14 13:20:00,1.72,199.4
2019-06-14 13:30:00,0.962,233.4
2019-06-14 13:40:00,2.738,185.9
2019-06-14 13:50:00,0.955,52.83
2019-06-14 14:00:00,1.095,164.9
2019-06-14 14:10:00,2.273,256.2
2019-06-14 14:20:00,3.412,264.6
2019-06-14 14:30:00,3.117,242.2
2019-06-14 14:40:00,2.695,236.4
2019-06-14 14:50:00,3.087,202.9
2019-06-14 15:00:00,2.453,144.5
2019-06-14 15:10:00,1.775,172.6
2019-06-14 15:20:00,3.977,234.7
2019-06-14 15:30:00,4.348,270.2
2019-06-14 15:40:00,2.553,255.6
2019-06-14 15:50:00,2.783,215.3
2019-06-14 16:00:00,2.72,222.1
2019-06-14 16:10:00,2.938,237.0
2019-06-14 16:20:00,2.365,38.29
2019-06-14 16:30:00,4.608,21.92
2019-06-14 16:40:00,2.483,31.99
2019-06-14 16:50:00,3.17,20.33
2019-06-14 17:00:00,2.91,356.2
2019-06-14 17:10:00,1.91,349.9
2019-06-14 17:20:00,4.013,340.0
2019-06-14 17:30:00,4.338,345.8
2019-06-14 17:40:00,6.12,333.5
2019-06-14 17:50:00,5.762,332.3
2019-06-14 18:00:00,5.518,333.6
2019-06-14 18:10:00,3.71,343.5
2019-06-14 18:20:00,4.338,328.2
2019-06-14 18:30:00,3.933,331.2
2019-06-14 18:40:00,3.97,325.8
2019-06-14 18:50:00,4.288,287.7
2019-06-14 19:00:00,4.977,318.8
2019-06-14 19:10:00,4.302,321.2
2019-06-14 19:20:00,3.538,311.7
2019-06-14 19:30:00,3.808,341.7
2019-06-14 19:40:00,1.765,21.16
2019-06-14 19:50:00,2.275,0.826
2019-06-14 20:00:00,1.363,181.0
2019-06-14 20:10:00,0.708,121.0
2019-06-14 20:20:00,0.253,327.5
2019-06-14 20:30:00,0.352,27.47
2019-06-14 20:40:00,1.23,34.83
2019-06-14 20:50:00,0.538,208.7
2019-06-14 21:00:00,0.87,198.5
2019-06-14 21:10:00,2.637,125.8
2019-06-14 21:20:00,4.495,147.8
2019-06-14 21:30:00,1.353,106.7
2019-06-14 21:40:00,2.183,127.8
2019-06-14 21:50:00,4.182,135.4
2019-06-14 22:00:00,3.83,133.0
2019-06-14 22:10:00,3.135,193.0
2019-06-14 22:20:00,2.04,186.3
2019-06-14 22:30:00,2.732,188.1
2019-06-14 22:40:00,1.943,169.2
2019-06-14 22:50:00,1.707,208.3
2019-06-14 23:00:00,2.142,227.0
2019-06-14 23:10:00,3.37,234.0
2019-06-14 23:20:00,3.228,215.3
2019-06-14 23:30:00,0.693,319.1
2019-06-14 23:40:00,2.868,249.8
2019-06-14 23:50:00,2.965,281.0
2019-06-15 00:00:00,3.243,293.3
2019-06-15 00:10:00,2.62,266.3
2019-06-15 00:20:00,2.467,300.2
2019-06-15 00:30:00,1.742,275.0
2019-06-15 00:40:00,1.865,289.8
2019-06-15 00:50:00,1.375,330.2
2019-06-15 01:00:00,0.6,314.1
2019-06-15 01:10:00,0.987,209.3
2019-06-15 01:20:00,1.387,244.7
2019-06-15 01:30:00,1.372,233.0
2019-06-15 01:40:00,0.702,292.5
2019-06-15 01:50:00,0.742,178.0
2019-06-15 02:00:00,0.808,99.7
2019-06-15 02:10:00,0.675,121.5
2019-06-15 02:20:00,0.432,118.2
2019-06-15 02:30:00,1.067,113.7
2019-06-15 02:40:00,0.803,97.1
2019-06-15 02:50:00,1.255,87.6
2019-06-15 03:00:00,1.475,92.9
2019-06-15 03:10:00,0.9,117.7
2019-06-15 03:20:00,0.608,165.4
2019-06-15 03:30:00,0.62,79.17
2019-06-15 03:40:00,0.353,153.8
2019-06-15 03:50:00,1.057,193.5
2019-06-15 04:00:00,1.47,178.8
2019-06-15 04:10:00,1.273,192.8
2019-06-15 04:20:00,1.227,185.4
2019-06-15 04:30:00,0.343,135.9
2019-06-15 04:40:00,1.213,121.3
2019-06-15 04:50:00,1.115,130.5
2019-06-15 05:00:00,0.235,151.0
2019-06-15 05:10:00,0.567,195.2
2019-06-15 05:20:00,0.318,179.6
2019-06-15 05:30:00,0.315,179.1
2019-06-15 05:40:00,0.47,140.8
2019-06-15 05:50:00,0.448,67.11
2019-06-15 06:00:00,0.437,19.18
2019-06-15 06:10:00,0.312,174.7
2019-06-15 06:20:00,0.34,31.58
2019-06-15 06:30:00,0.905,353.7
2019-06-15 06:40:00,1.385,336.8
2019-06-15 06:50:00,0.988,348.9
2019-06-15 07:00:00,1.322,339.0
2019-06-15 07:10:00,0.435,310.5
2019-06-15 07:20:00,0.377,278.8
2019-06-15 07:30:00,0.823,215.0
2019-06-15 07:40:00,1.265,219.5
2019-06-15 07:50:00,1.683,198.8
2019-06-15 08:00:00,2.102,197.8
2019-06-15 08:10:00,2.282,196.7
2019-06-15 08:20:00,2.267,223.0
2019-06-15 08:30:00,2.297,226.9
2019-06-15 08:40:00,1.287,188.5
2019-06-15 08:50:00,1.855,202.3
2019-06-15 09:00:00,1.523,166.8
2019-06-15 09:10:00,1.422,152.3
2019-06-15 09:20:00,2.497,133.0
2019-06-15 09:30:00,1.335,163.3
2019-06-15 09:40:00,0.342,48.97
2019-06-15 09:50:00,1.298,140.4
2019-06-15 10:00:00,1.317,93.7
2019-06-15 10:10:00,0.233,181.2
2019-06-15 10:20:00,1.695,135.6
2019-06-15 10:30:00,1.857,243.6
2019-06-15 10:40:00,1.66,331.5
2019-06-15 10:50:00,2.54,224.7
2019-06-15 11:00:00,1.898,240.5
2019-06-15 11:10:00,2.523,179.8
2019-06-15 11:20:00,1.102,245.1
2019-06-15 11:30:00,2.578,171.0
2019-06-15 11:40:00,1.962,157.0
2019-06-15 11:50:00,0.962,237.7
2019-06-15 12:00:00,1.468,203.1
2019-06-15 12:10:00,2.202,221.7
2019-06-15 12:20:00,2.535,210.2
2019-06-15 12:30:00,2.735,175.2
2019-06-15 12:40:00,1.72,139.6
2019-06-15 12:50:00,2.427,188.3
2019-06-15 13:00:00,1.358,162.5
2019-06-15 13:10:00,2.592,164.3
2019-06-15 13:20:00,2.773,199.3
2019-06-15 13:30:00,3.108,164.5
2019-06-15 13:40:00,2.548,149.8
2019-06-15 13:50:00,2.803,186.8
2019-06-15 14:00:00,1.85,162.5
2019-06-15 14:10:00,2.735,192.7
2019-06-15 14:20:00,1.79,153.0
2019-06-15 14:30:00,2.597,208.6
2019-06-15 14:40:00,3.08,235.8
2019-06-15 14:50:00,2.08,143.8
2019-06-15 15:00:00,2.382,154.3
2019-06-15 15:10:00,1.585,252.3
2019-06-15 15:20:00,2.935,174.2
2019-06-15 15:30:00,2.555,222.0
2019-06-15 15:40:00,2.067,194.4
2019-06-15 15:50:00,1.533,259.7
2019-06-15 16:00:00,2.053,237.4
2019-06-15 16:10:00,1.295,204.4
2019-06-15 16:20:00,1.543,303.6
2019-06-15 16:30:00,1.387,283.1
2019-06-15 16:40:00,2.557,190.0
2019-06-15 16:50:00,3.223,193.4
2019-06-15 17:00:00,1.21,216.0
2019-06-15 17:10:00,1.458,244.2
2019-06-15 17:20:00,2.12,173.2
2019-06-15 17:30:00,1.748,176.5
2019-06-15 17:40:00,1.273,148.8
2019-06-15 17:50:00,0.98,182.2
2019-06-15 18:00:00,0.8,227.7
2019-06-15 18:10:00,0.707,265.5
2019-06-15 18:20:00,1.153,182.9
2019-06-15 18:30:00,1.157,165.8
2019-06-15 18:40:00,1.358,198.5
2019-06-15 18:50:00,1.228,190.4
2019-06-15 19:00:00,0.683,215.8
2019-06-15 19:10:00,0.847,219.3
2019-06-15 19:20:00,0.917,152.1
2019-06-15 19:30:00,1.367,126.2
2019-06-15 19:40:00,0.842,116.5
2019-06-15 19:50:00,0.645,128.8
2019-06-15 20:00:00,0.747,137.1
2019-06-15 20:10:00,0.793,127.5
2019-06-15 20:20:00,1.505,78.5
2019-06-15 20:30:00,1.387,93.3
2019-06-15 20:40:00,1.538,85.0
2019-06-15 20:50:00,1.547,101.8
2019-06-15 21:00:00,0.308,284.3
2019-06-15 21:10:00,3.455,318.8
2019-06-15 21:20:00,3.058,322.8
2019-06-15 21:30:00,3.412,325.2
2019-06-15 21:40:00,4.188,300.7
2019-06-15 21:50:00,3.353,301.5
2019-06-15 22:00:00,5.252,311.0
2019-06-15 22:10:00,2.695,303.3
2019-06-15 22:20:00,2.647,354.3
2019-06-15 22:30:00,1.688,28.69
2019-06-15 22:40:00,2.145,3.816
2019-06-15 22:50:00,1.965,2.685
2019-06-15 23:00:00,2.493,342.1
2019-06-15 23:10:00,1.165,351.4
2019-06-15 23:20:00,2.03,22.34
2019-06-15 23:30:00,1.335,18.23
2019-06-15 23:40:00,1.278,314.5
2019-06-15 23:50:00,1.842,155.8
2019-06-16 00:00:00,0.567,179.6
2019-06-16 00:10:00,0.583,104.9
2019-06-16 00:20:00,0.555,91.0
2019-06-16 00:30:00,1.01,56.02
2019-06-16 00:40:00,1.197,18.33
2019-06-16 00:50:00,0.295,301.1
2019-06-16 01:00:00,1.252,1.501
2019-06-16 01:10:00,1.865,355.8
2019-06-16 01:20:00,1.365,358.0
2019-06-16 01:30:00,1.49,349.2
2019-06-16 01:40:00,1.723,349.4
2019-06-16 01:50:00,2.073,354.6
2019-06-16 02:00:00,1.53,359.4
2019-06-16 02:10:00,2.568,341.3
2019-06-16 02:20:00,2.25,333.6
2019-06-16 02:30:00,1.023,359.0
2019-06-16 02:40:00,1.113,1.461
2019-06-16 02:50:00,2.697,328.7
2019-06-16 03:00:00,2.342,331.5
2019-06-16 03:10:00,2.432,329.2
2019-06-16 03:20:00,1.375,334.8
2019-06-16 03:30:00,1.725,335.5
2019-06-16 03:40:00,1.927,343.5
2019-06-16 03:50:00,1.858,340.5
2019-06-16 04:00:00,1.147,353.5
2019-06-16 04:10:00,1.02,341.0
2019-06-16 04:20:00,0.485,63.06
2019-06-16 04:30:00,0.657,334.3
2019-06-16 04:40:00,0.382,15.85
2019-06-16 04:50:00,0.833,71.99
2019-06-16 05:00:00,0.992,89.0
2019-06-16 05:10:00,0.862,101.0
2019-06-16 05:20:00,0.727,217.2
2019-06-16 05:30:00,1.105,158.3
2019-06-16 05:40:00,0.91,128.0
2019-06-16 05:50:00,0.575,243.5
2019-06-16 06:00:00,0.79,200.0
2019-06-16 06:10:00,0.442,168.8
2019-06-16 06:20:00,0.543,119.5
2019-06-16 06:30:00,0.553,106.1
2019-06-16 06:40:00,0.725,126.7
2019-06-16 06:50:00,0.613,128.7
2019-06-16 07:00:00,0.945,101.0
2019-06-16 07:10:00,1.012,103.2
2019-06-16 07:20:00,0.935,139.5
2019-06-16 07:30:00,0.815,167.0
2019-06-16 07:40:00,0.782,148.7
2019-06-16 07:50:00,1.293,160.3
2019-06-16 08:00:00,0.765,184.0
2019-06-16 08:10:00,0.387,157.6
2019-06-16 08:20:00,1.243,164.6
2019-06-16 08:30:00,1.137,203.0
2019-06-16 08:40:00,0.797,190.5
2019-06-16 08:50:00,0.978,139.3
2019-06-16 09:00:00,0.577,278.7
2019-06-16 09:10:00,0.793,261.7
2019-06-16 09:20:00,1.815,181.3
2019-06-16 09:30:00,0.922,143.7
2019-06-16 09:40:00,1.227,163.1
2019-06-16 09:50:00,0.987,135.3
2019-06-16 10:00:00,1.11,182.5
2019-06-16 10:10:00,2.872,199.0
2019-06-16 10:20:00,2.665,225.6
2019-06-16 10:30:00,2.173,203.0
2019-06-16 10:40:00,1.718,139.5
2019-06-16 10:50:00,1.568,211.4
2019-06-16 11:00:00,1.455,159.8
2019-06-16 11:10:00,0.647,358.7
2019-06-16 11:20:00,1.91,167.7
2019-06-16 11:30:00,2.468,183.6
2019-06-16 11:40:00,1.383,190.6
2019-06-16 11:50:00,1.625,270.3
2019-06-16 12:00:00,2.522,130.8
2019-06-16 12:10:00,2.995,185.3
2019-06-16 12:20:00,2.932,192.8
2019-06-16 12:30:00,2.377,246.6
2019-06-16 12:40:00,3.412,121.7
2019-06-16 12:50:00,2.705,239.7
2019-06-16 13:00:00,1.488,135.6
2019-06-16 13:10:00,3.122,201.1
2019-06-16 13:20:00,2.342,231.5
2019-06-16 13:30:00,2.313,253.1
2019-06-16 13:40:00,1.332,194.8
2019-06-16 13:50:00,1.33,214.4
2019-06-16 14:00:00,1.96,128.5
2019-06-16 14:10:00,3.038,230.3
2019-06-16 14:20:00,1.24,248.5
2019-06-16 14:30:00,2.933,171.9
2019-06-16 14:40:00,2.218,223.0
2019-06-16 14:50:00,2.652,209.8
2019-06-16 15:00:00,4.13,224.5
2019-06-16 15:10:00,3.735,219.5
2019-06-16 15:20:00,3.66,186.8
2019-06-16 15:30:00,2.878,194.0
2019-06-16 15:40:00,2.673,190.5
2019-06-16 15:50:00,4.195,246.3
2019-06-16 16:00:00,4.162,227.7
2019-06-16 16:10:00,3.045,241.1
2019-06-16 16:20:00,4.227,270.2
2019-06-16 16:30:00,3.565,253.7
2019-06-16 16:40:00,1.947,259.4
2019-06-16 16:50:00,2.663,240.7
2019-06-16 17:00:00,3.288,236.5
2019-06-16 17:10:00,3.267,253.7
2019-06-16 17:20:00,2.423,261.8
2019-06-16 17:30:00,3.745,255.3
2019-06-16 17:40:00,2.668,210.0
2019-06-16 17:50:00,2.245,218.9
2019-06-16 18:00:00,2.07,237.2
2019-06-16 18:10:00,1.582,270.7
2019-06-16 18:20:00,2.305,275.0
2019-06-16 18:30:00,1.677,228.9
2019-06-16 18:40:00,1.685,268.0
2019-06-16 18:50:00,1.49,277.2
2019-06-16 19:00:00,1.1,264.9
2019-06-16 19:10:00,0.9,285.2
2019-06-16 19:20:00,1.252,286.3
2019-06-16 19:30:00,1.405,284.2
2019-06-16 19:40:00,1.618,284.8
2019-06-16 19:50:00,1.92,290.5
2019-06-16 20:00:00,1.688,305.7
2019-06-16 20:10:00,1.842,321.7
2019-06-16 20:20:00,2.34,338.5
2019-06-16 20:30:00,1.385,346.5
2019-06-16 20:40:00,1.793,336.8
2019-06-16 20:50:00,1.952,349.2
2019-06-16 21:00:00,2.413,342.5
2019-06-16 21:10:00,2.468,342.3
2019-06-16 21:20:00,2.098,338.5
2019-06-16 21:30:00,2.088,323.7
2019-06-16 21:40:00,2.388,324.2
2019-06-16 21:50:00,1.673,306.8
2019-06-16 22:00:00,1.343,348.0
2019-06-16 22:10:00,1.307,323.5
2019-06-16 22:20:00,1.018,336.5
2019-06-16 22:30:00,0.722,311.3
2019-06-16 22:40:00,1.563,334.8
2019-06-16 22:50:00,0.855,302.3
2019-06-16 23:00:00,1.393,228.7
2019-06-16 23:10:00,1.032,228.0
2019-06-16 23:20:00,1.697,186.6
2019-06-16 23:30:00,1.243,217.7
2019-06-16 23:40:00,1.917,250.7
2019-06-16 23:50:00,2.35,200.2
2019-06-17 00:00:00,2.222,227.0
2019-06-17 00:10:00,1.408,294.3
2019-06-17 00:20:00,0.743,321.3
2019-06-17 00:30:00,2.08,338.3
2019-06-17 00:40:00,1.92,270.3
2019-06-17 00:50:00,2.012,317.3
2019-06-17 01:00:00,1.643,329.5
2019-06-17 01:10:00,1.703,324.8
2019-06-17 01:20:00,2.633,324.8
2019-06-17 01:30:00,2.285,350.3
2019-06-17 01:40:00,1.753,353.0
2019-06-17 01:50:00,1.697,346.2
2019-06-17 02:00:00,1.838,352.8
2019-06-17 02:10:00,1.035,33.66
2019-06-17 02:20:00,0.325,49.99
2019-06-17 02:30:00,0.208,65.63
2019-06-17 02:40:00,0.692,178.4
2019-06-17 02:50:00,1.458,342.0
2019-06-17 03:00:00,0.807,328.3
2019-06-17 03:10:00,1.29,344.8
2019-06-17 03:20:00,1.325,351.5
2019-06-17 03:30:00,1.948,359.7
2019-06-17 03:40:00,1.72,348.7
2019-06-17 03:50:00,2.813,346.0
2019-06-17 04:00:00,2.67,342.2
2019-06-17 04:10:00,2.107,348.8
2019-06-17 04:20:00,2.125,336.7
2019-06-17 04:30:00,1.367,338.6
2019-06-17 04:40:00,1.957,339.2
2019-06-17 04:50:00,2.112,337.3
2019-06-17 05:00:00,1.162,5.378
2019-06-17 05:10:00,1.537,358.2
2019-06-17 05:20:00,0.963,341.5
2019-06-17 05:30:00,1.288,341.2
2019-06-17 05:40:00,1.123,316.8
2019-06-17 05:50:00,1.11,355.7
2019-06-17 06:00:00,1.76,339.8
2019-06-17 06:10:00,1.652,343.7
2019-06-17 06:20:00,1.432,338.3
2019-06-17 06:30:00,1.39,330.7
2019-06-17 06:40:00,1.435,333.2
2019-06-17 06:50:00,0.548,34.88
2019-06-17 07:00:00,0.09,299.2
2019-06-17 07:10:00,0.438,120.7
2019-06-17 07:20:00,1.96,147.5
2019-06-17 07:30:00,1.86,174.8
2019-06-17 07:40:00,1.172,184.0
2019-06-17 07:50:00,1.092,90.5
2019-06-17 08:00:00,0.778,144.9
2019-06-17 08:10:00,0.762,197.7
2019-06-17 08:20:00,1.407,171.7
2019-06-17 08:30:00,1.472,175.6
2019-06-17 08:40:00,1.307,112.2
2019-06-17 08:50:00,0.442,106.6
