tiempo,year,month,day,hour,minute,Idirecta,Iglobal,Idifusa,UV,To,HR,Wspeed,P
2019-06-20 01:00:00,2019,6,20,1,0,0.015,0.0,0.0,0.0,23.15,75.38,0.182,87621.39
2019-06-20 01:10:00,2019,6,20,1,10,0.285,0.0,0.0,0.0,23.17,72.14,0.42,87618.12
2019-06-20 01:20:00,2019,6,20,1,20,0.261,0.0,0.0,0.0,23.32,72.28,0.741,87606.6
2019-06-20 01:30:00,2019,6,20,1,30,0.014,0.0,0.0,0.0,23.25,76.27,0.183,87592.76
2019-06-20 01:40:00,2019,6,20,1,40,0.151,0.0,0.0,0.0,22.73,78.89,1.697,87587.84000000001
2019-06-20 01:50:00,2019,6,20,1,50,0.0,0.0,0.0,0.0,22.01,79.71,1.98,87591.94
2019-06-20 02:00:00,2019,6,20,2,0,0.156,0.0,0.0,0.0,22.01,78.28,1.903,87588.67
2019-06-20 02:10:00,2019,6,20,2,10,0.224,0.0,0.0,0.0,22.25,74.8,2.279,87587.03
2019-06-20 02:20:00,2019,6,20,2,20,0.085,0.0,0.0,0.0,22.23,76.91,2.101,87579.63
2019-06-20 02:30:00,2019,6,20,2,30,0.178,0.0,0.0,0.0,22.24,75.79,1.691,87573.97
2019-06-20 02:40:00,2019,6,20,2,40,0.169,0.0,0.0,0.0,22.2,78.48,1.438,87578.02
2019-06-20 02:50:00,2019,6,20,2,50,0.158,0.0,0.0,0.0,22.06,74.87,1.326,87576.4
2019-06-20 03:00:00,2019,6,20,3,0,0.254,0.0,0.0,0.0,22.16,75.89,2.041,87569.02
2019-06-20 03:10:00,2019,6,20,3,10,0.154,0.0,0.0,0.0,22.04,74.53,2.17,87567.40999999999
2019-06-20 03:20:00,2019,6,20,3,20,0.122,0.0,0.0,0.0,22.07,75.99,2.319,87563.3
2019-06-20 03:30:00,2019,6,20,3,30,0.273,0.0,0.0,0.0,22.2,72.24,1.354,87558.42
2019-06-20 03:40:00,2019,6,20,3,40,0.349,0.0,0.0,0.0,22.75,73.44,1.373,87558.4
2019-06-20 03:50:00,2019,6,20,3,50,0.155,0.0,0.0,0.0,22.52,71.43,0.651,87584.64
2019-06-20 04:00:00,2019,6,20,4,0,0.393,0.0,0.117,0.0,23.03,72.31,1.097,87581.3
2019-06-20 04:10:00,2019,6,20,4,10,0.378,0.0,0.005,0.0,22.92,73.74,0.197,87594.45
2019-06-20 04:20:00,2019,6,20,4,20,0.27,0.0,0.0,0.0,22.77,77.49,2.412,87623.85
2019-06-20 04:30:00,2019,6,20,4,30,0.0,0.0,0.0,0.0,22.37,79.67,1.955,87643.53
2019-06-20 04:40:00,2019,6,20,4,40,0.0,0.0,0.0,0.0,22.3,79.23,0.235,87640.95999999999
2019-06-20 04:50:00,2019,6,20,4,50,0.007,0.0,0.0,0.0,22.15,83.1,0.647,87654.94
2019-06-20 05:00:00,2019,6,20,5,0,0.0,0.0,0.0,0.0,21.93,85.4,0.494,87656.55
2019-06-20 05:10:00,2019,6,20,5,10,0.0,0.0,0.0,0.0,21.66,87.3,1.228,87654.93000000001
2019-06-20 05:20:00,2019,6,20,5,20,0.022,0.0,0.0,0.0,21.5,87.1,0.712,87671.28
2019-06-20 05:30:00,2019,6,20,5,30,0.188,0.0,0.0,0.0,21.58,85.8,1.847,87674.51999999999
2019-06-20 05:40:00,2019,6,20,5,40,0.017,0.0,0.0,0.0,21.58,85.0,0.641,87664.73999999999
2019-06-20 05:50:00,2019,6,20,5,50,0.018,0.026,0.039,0.0,21.81,85.8,0.866,87670.47
2019-06-20 06:00:00,2019,6,20,6,0,0.058,4.256,3.872,0.0,21.88,84.4,0.055,87683.56
2019-06-20 06:10:00,2019,6,20,6,10,0.381,6.6,6.078,0.0,22.04,84.7,0.419,87694.2
2019-06-20 06:20:00,2019,6,20,6,20,7.356,15.84,13.75,0.0,21.83,88.6,1.794,87708.91
2019-06-20 06:30:00,2019,6,20,6,30,4.365,45.18,38.9,0.0,21.76,88.0,0.244,87713.0
2019-06-20 06:40:00,2019,6,20,6,40,43.93,61.62,48.75,0.0,21.97,85.6,1.031,87719.53
2019-06-20 06:50:00,2019,6,20,6,50,2.661,79.67,66.76,0.0,22.18,85.5,0.725,87727.72
2019-06-20 07:00:00,2019,6,20,7,0,81.4,97.8,76.17,0.0,22.48,81.9,0.084,87733.45000000001
2019-06-20 07:10:00,2019,6,20,7,10,102.1,121.8,82.4,0.0,22.83,81.4,0.42,87736.7
2019-06-20 07:20:00,2019,6,20,7,20,274.7,177.1,87.2,0.0,22.82,82.9,1.425,87746.52
2019-06-20 07:30:00,2019,6,20,7,30,349.2,219.5,95.0,0.0,22.59,82.7,2.015,87732.58
2019-06-20 07:40:00,2019,6,20,7,40,385.6,245.2,96.6,0.0,23.0,77.42,1.68,87717.86
2019-06-20 07:50:00,2019,6,20,7,50,385.6,264.2,100.2,0.0,23.53,76.2,1.527,87712.59999999999
2019-06-20 08:00:00,2019,6,20,8,0,412.7,300.6,107.5,0.0,23.57,74.46,1.423,87707.79
2019-06-20 08:10:00,2019,6,20,8,10,417.2,322.8,111.0,0.0,24.56,70.16,0.145,87692.31999999999
2019-06-20 08:20:00,2019,6,20,8,20,405.3,340.3,115.6,0.0,25.18,70.2,1.015,87693.69
2019-06-20 08:30:00,2019,6,20,8,30,437.4,381.4,122.1,0.0,25.5,69.45,1.768,87695.55
2019-06-20 08:40:00,2019,6,20,8,40,503.4,442.4,130.9,0.0,25.58,68.32,1.773,87686.17
2019-06-20 08:50:00,2019,6,20,8,50,571.4,509.7,140.2,0.0,25.78,67.13,1.729,87694.06999999999
2019-06-20 09:00:00,2019,6,20,9,0,580.6,548.0,149.7,0.0,25.59,68.38,2.39,87687.34
2019-06-20 09:10:00,2019,6,20,9,10,506.8,536.5,160.7,0.0,25.45,71.0,2.441,87689.65
2019-06-20 09:20:00,2019,6,20,9,20,482.8,551.0,171.5,0.0,25.66,70.32,2.523,87692.81999999999
2019-06-20 09:30:00,2019,6,20,9,30,478.2,566.4,174.5,0.0,25.82,70.15,2.523,87679.58
2019-06-20 09:40:00,2019,6,20,9,40,450.2,568.4,181.2,0.0,26.18,66.16,1.898,87691.76
2019-06-20 09:50:00,2019,6,20,9,50,488.7,626.9,193.3,0.0,26.46,66.03,1.689,87684.28
2019-06-20 10:00:00,2019,6,20,10,0,542.9,691.8,201.3,0.0,27.35,62.93,0.866,87676.68
2019-06-20 10:10:00,2019,6,20,10,10,516.8,689.7,203.7,0.0,27.59,59.32,0.753,87691.64
2019-06-20 10:20:00,2019,6,20,10,20,531.9,723.5,211.9,0.0,28.42,59.62,0.744,87676.29
2019-06-20 10:30:00,2019,6,20,10,30,536.3,754.9,223.8,0.0,28.66,63.74,1.638,87680.90999999999
2019-06-20 10:40:00,2019,6,20,10,40,541.5,795.3,244.8,0.0,27.06,64.6,2.541,87679.5
2019-06-20 10:50:00,2019,6,20,10,50,558.8,834.0,259.2,0.0,27.51,66.44,2.087,87680.1
2019-06-20 11:00:00,2019,6,20,11,0,594.7,880.0,260.8,0.0,27.26,64.49,2.383,87678.11
2019-06-20 11:10:00,2019,6,20,11,10,632.3,955.0,283.3,0.0,28.14,59.42,2.773,87687.65
2019-06-20 11:20:00,2019,6,20,11,20,559.8,904.0,290.3,0.0,28.27,63.88,2.425,87692.44
2019-06-20 11:30:00,2019,6,20,11,30,419.2,829.0,317.5,0.0,28.04,69.16,3.377,87694.70999999999
2019-06-20 11:40:00,2019,6,20,11,40,322.8,755.2,330.6,0.0,27.36,67.35,2.959,87689.15
2019-06-20 11:50:00,2019,6,20,11,50,172.1,601.6,328.4,0.0,27.13,70.22,2.948,87687.5
2019-06-20 12:00:00,2019,6,20,12,0,218.3,675.4,350.7,0.0,27.16,67.66,2.535,87669.87000000001
2019-06-20 12:10:00,2019,6,20,12,10,232.4,693.2,351.9,0.0,27.21,67.73,2.984,87660.89
2019-06-20 12:20:00,2019,6,20,12,20,322.3,777.4,343.2,0.0,27.54,65.55,3.052,87641.14
2019-06-20 12:30:00,2019,6,20,12,30,380.8,829.0,329.3,0.0,28.08,63.81,2.642,87637.40000000001
2019-06-20 12:40:00,2019,6,20,12,40,478.8,909.0,319.6,0.0,28.43,61.84,2.575,87641.35
2019-06-20 12:50:00,2019,6,20,12,50,413.0,820.0,307.1,0.0,28.78,61.32,2.248,87651.52
2019-06-20 13:00:00,2019,6,20,13,0,274.3,658.7,292.5,0.0,29.06,58.16,1.53,87646.18000000001
2019-06-20 13:10:00,2019,6,20,13,10,237.9,600.3,269.8,0.0,29.17,58.09,2.213,87620.12
2019-06-20 13:20:00,2019,6,20,13,20,239.8,577.9,245.0,0.0,29.17,55.19,0.876,87609.69
2019-06-20 13:30:00,2019,6,20,13,30,435.9,776.7,251.2,0.0,29.97,53.42,0.859,87598.95
2019-06-20 13:40:00,2019,6,20,13,40,446.7,787.8,259.3,0.0,30.88,52.91,0.653,87593.66
2019-06-20 13:50:00,2019,6,20,13,50,491.5,829.0,262.1,0.0,30.88,53.79,1.843,87586.87999999999
2019-06-20 14:00:00,2019,6,20,14,0,561.3,881.0,258.6,0.0,29.87,55.43,2.256,87563.4
2019-06-20 14:10:00,2019,6,20,14,10,643.8,940.0,254.0,0.0,30.23,54.27,1.974,87547.81
2019-06-20 14:20:00,2019,6,20,14,20,575.5,862.0,247.5,0.0,29.79,53.25,3.006,87531.79000000001
2019-06-20 14:30:00,2019,6,20,14,30,445.9,731.5,239.0,0.0,29.49,54.0,3.179,87513.99
2019-06-20 14:40:00,2019,6,20,14,40,539.3,836.0,261.1,0.0,29.57,52.02,3.208,87510.17
2019-06-20 14:50:00,2019,6,20,14,50,362.2,670.4,257.4,0.0,29.62,51.31,3.446,87497.19
2019-06-20 15:00:00,2019,6,20,15,0,178.7,472.5,242.0,0.0,29.54,50.11,2.445,87489.86
2019-06-20 15:10:00,2019,6,20,15,10,272.6,549.2,244.0,0.0,29.88,49.09,1.72,87458.46
2019-06-20 15:20:00,2019,6,20,15,20,388.1,646.5,248.7,0.0,30.4,49.98,2.41,87461.6
2019-06-20 15:30:00,2019,6,20,15,30,356.7,591.8,232.6,0.0,29.63,55.16,2.058,87455.90999999999
2019-06-20 15:40:00,2019,6,20,15,40,490.9,665.6,217.6,0.0,30.16,53.01,1.852,87429.79000000001
2019-06-20 15:50:00,2019,6,20,15,50,414.0,556.2,187.6,0.0,29.91,47.66,1.977,87412.57
2019-06-20 16:00:00,2019,6,20,16,0,314.8,441.8,166.4,0.0,30.11,48.14,1.921,87384.92
2019-06-20 16:10:00,2019,6,20,16,10,587.1,623.1,167.2,0.0,30.69,48.07,1.792,87365.51
2019-06-20 16:20:00,2019,6,20,16,20,577.9,590.7,161.2,0.0,30.78,48.21,1.745,87351.72
2019-06-20 16:30:00,2019,6,20,16,30,623.7,603.2,166.6,0.0,31.36,47.56,1.399,87331.8
2019-06-20 16:40:00,2019,6,20,16,40,641.6,600.6,172.0,0.0,31.45,45.96,1.195,87302.78
2019-06-20 16:50:00,2019,6,20,16,50,615.1,579.0,182.1,0.0,31.67,45.24,1.524,87299.87999999999
2019-06-20 17:00:00,2019,6,20,17,0,591.5,555.3,189.1,0.0,31.62,44.18,1.172,87286.5
2019-06-20 17:10:00,2019,6,20,17,10,549.8,493.5,171.4,0.0,31.53,47.39,2.354,87291.43000000001
2019-06-20 17:20:00,2019,6,20,17,20,120.9,210.0,124.4,0.0,30.97,46.43,1.399,87286.35
2019-06-20 17:30:00,2019,6,20,17,30,97.2,173.7,107.9,0.0,30.8,46.78,0.711,87297.28
2019-06-20 17:40:00,2019,6,20,17,40,127.5,174.7,101.2,0.0,30.92,46.98,1.386,87292.18
2019-06-20 17:50:00,2019,6,20,17,50,131.6,161.7,91.8,0.0,30.9,49.47,2.22,87295.98
2019-06-20 18:00:00,2019,6,20,18,0,9.1,95.2,76.76,0.0,30.28,52.67,3.459,87306.87000000001
2019-06-20 18:10:00,2019,6,20,18,10,46.33,85.1,61.17,0.0,29.96,54.03,2.686,87311.6
2019-06-20 18:20:00,2019,6,20,18,20,0.004,48.95,42.81,0.0,29.83,55.7,2.971,87325.45999999999
2019-06-20 18:30:00,2019,6,20,18,30,0.0,36.14,31.89,0.0,29.53,55.5,2.806,87338.41
2019-06-20 18:40:00,2019,6,20,18,40,1.215,31.47,26.74,0.0,29.5,56.21,1.998,87359.07999999999
2019-06-20 18:50:00,2019,6,20,18,50,5.271,26.92,22.28,0.0,29.43,56.28,1.695,87353.98
2019-06-20 19:00:00,2019,6,20,19,0,0.075,17.11,14.69,0.0,29.32,56.73,1.487,87365.08
2019-06-20 19:10:00,2019,6,20,19,10,0.0,6.881,5.892,0.0,29.18,57.1,1.379,87354.04
2019-06-20 19:20:00,2019,6,20,19,20,0.0,1.82,1.477,0.0,29.05,58.12,1.562,87348.97
2019-06-20 19:30:00,2019,6,20,19,30,0.0,0.0,0.0,0.0,28.73,60.27,1.745,87336.35
2019-06-20 19:40:00,2019,6,20,19,40,0.0,0.0,0.0,0.0,28.46,61.56,0.826,87339.38
2019-06-20 19:50:00,2019,6,20,19,50,0.0,0.0,0.0,0.0,28.3,62.62,1.466,87349.48000000001
2019-06-20 20:00:00,2019,6,20,20,0,0.0,0.0,0.0,0.0,28.04,64.7,1.468,87348.5
2019-06-20 20:10:00,2019,6,20,20,10,0.0,0.0,0.0,0.0,27.84,63.37,1.176,87355.56
2019-06-20 20:20:00,2019,6,20,20,20,0.0,0.0,0.0,0.0,27.35,69.47,1.543,87367.53
2019-06-20 20:30:00,2019,6,20,20,30,0.0,0.0,0.0,0.0,26.96,69.13,1.388,87369.9
2019-06-20 20:40:00,2019,6,20,20,40,0.0,0.0,0.0,0.0,26.98,70.67,1.784,87357.48
2019-06-20 20:50:00,2019,6,20,20,50,0.0,0.0,0.0,0.0,26.53,70.33,1.273,87359.41
2019-06-20 21:00:00,2019,6,20,21,0,0.0,0.0,0.0,0.0,26.51,72.0,0.837,87359.59
2019-06-20 21:10:00,2019,6,20,21,10,0.0,0.0,0.0,0.0,26.41,71.52,0.027,87359.38
2019-06-20 21:20:00,2019,6,20,21,20,0.073,0.0,0.0,0.0,26.1,69.99,1.301,87372.25
2019-06-20 21:30:00,2019,6,20,21,30,0.384,0.0,0.0,0.0,26.65,70.64,1.51,87374.79
2019-06-20 21:40:00,2019,6,20,21,40,0.204,0.0,0.0,0.0,26.67,71.56,1.786,87395.79
2019-06-20 21:50:00,2019,6,20,21,50,0.0,0.0,0.0,0.0,26.23,71.8,0.916,87410.53
2019-06-20 22:00:00,2019,6,20,22,0,0.001,0.0,0.0,0.0,25.97,70.98,1.249,87427.17
2019-06-20 22:10:00,2019,6,20,22,10,0.071,0.0,0.0,0.0,26.03,69.82,1.181,87457.5
2019-06-20 22:20:00,2019,6,20,22,20,0.013,0.0,0.0,0.0,26.15,70.61,0.086,87488.77
2019-06-20 22:30:00,2019,6,20,22,30,0.139,0.0,0.0,0.0,26.09,72.38,0.251,87524.41
2019-06-20 22:40:00,2019,6,20,22,40,0.01,0.0,0.0,0.0,25.96,74.36,0.197,87537.90000000001
2019-06-20 22:50:00,2019,6,20,22,50,0.0,0.0,0.0,0.0,25.36,76.5,0.856,87560.49
2019-06-20 23:00:00,2019,6,20,23,0,0.018,0.0,0.0,0.0,25.19,76.94,0.465,87595.61
2019-06-20 23:10:00,2019,6,20,23,10,0.294,0.0,0.0,0.0,25.51,75.96,0.302,87631.68
2019-06-20 23:20:00,2019,6,20,23,20,0.085,0.0,0.0,0.0,25.46,76.74,0.067,87643.53
2019-06-20 23:30:00,2019,6,20,23,30,0.33,0.078,0.0,0.0,25.46,69.42,3.68,87694.9
2019-06-20 23:40:00,2019,6,20,23,40,0.0,0.626,0.0,0.0,24.26,68.09,5.506,87750.55
2019-06-20 23:50:00,2019,6,20,23,50,0.0,0.409,0.0,0.0,23.46,72.96,4.936,87733.22
2019-06-21 00:00:00,2019,6,21,0,0,0.0,2.933,0.0,0.0,22.76,79.37,2.294,87720.04
2019-06-21 00:10:00,2019,6,21,0,10,0.262,1.335,0.597,0.0,22.24,75.28,3.566,87778.41
2019-06-21 00:20:00,2019,6,21,0,20,0.32,0.0,1.776,0.0,22.12,75.58,3.127,87807.92
2019-06-21 00:30:00,2019,6,21,0,30,0.0,0.223,0.344,0.0,21.57,85.9,4.078,87815.17
2019-06-21 00:40:00,2019,6,21,0,40,0.013,1.238,0.304,0.0,20.84,89.9,4.457,87820.19
2019-06-21 00:50:00,2019,6,21,0,50,0.001,1.065,0.359,0.0,20.52,88.8,3.276,87855.29000000001
2019-06-21 01:00:00,2019,6,21,1,0,0.022,0.343,0.359,0.0,20.34,88.4,3.518,87822.55
2019-06-21 01:10:00,2019,6,21,1,10,0.367,0.0,0.359,0.0,20.22,89.0,3.061,87816.02
2019-06-21 01:20:00,2019,6,21,1,20,0.188,0.001,0.36,0.0,20.44,88.9,2.761,87796.36
2019-06-21 01:30:00,2019,6,21,1,30,0.0,0.0,0.178,0.0,20.23,89.0,1.953,87781.66
2019-06-21 01:40:00,2019,6,21,1,40,0.009,0.0,0.002,0.0,20.28,87.9,1.69,87755.48999999999
2019-06-21 01:50:00,2019,6,21,1,50,0.306,0.0,0.167,0.0,20.37,90.7,0.686,87726.0
2019-06-21 02:00:00,2019,6,21,2,0,0.087,0.149,0.359,0.0,20.42,88.7,1.482,87696.57999999999
2019-06-21 02:10:00,2019,6,21,2,10,0.009,0.384,0.359,0.0,20.3,86.8,3.135,87667.14
2019-06-21 02:20:00,2019,6,21,2,20,0.099,0.045,0.359,0.0,20.47,85.9,3.731,87655.72
2019-06-21 02:30:00,2019,6,21,2,30,0.34,0.0,0.359,0.0,20.64,82.0,3.776,87640.98
2019-06-21 02:40:00,2019,6,21,2,40,0.168,0.0,0.356,0.0,20.8,81.1,3.189,87624.62000000001
2019-06-21 02:50:00,2019,6,21,2,50,0.238,0.0,0.066,0.0,20.85,79.57,2.679,87605.8
2019-06-21 03:00:00,2019,6,21,3,0,0.096,0.0,0.0,0.0,21.17,82.9,1.726,87587.84000000001
2019-06-21 03:10:00,2019,6,21,3,10,0.17,0.0,0.0,0.0,20.49,90.4,0.97,87590.3
2019-06-21 03:20:00,2019,6,21,3,20,0.117,0.0,0.0,0.0,20.28,91.7,1.159,87584.56999999999
2019-06-21 03:30:00,2019,6,21,3,30,0.161,0.0,0.0,0.0,20.2,93.9,2.99,87591.13
2019-06-21 03:40:00,2019,6,21,3,40,0.0,0.0,0.0,0.0,20.02,91.8,2.148,87597.70999999999
2019-06-21 03:50:00,2019,6,21,3,50,0.071,0.0,0.0,0.0,20.18,88.2,1.927,87618.12999999999
2019-06-21 04:00:00,2019,6,21,4,0,0.031,0.0,0.0,0.0,20.27,85.2,1.81,87643.5
2019-06-21 04:10:00,2019,6,21,4,10,0.05,0.0,0.0,0.0,20.41,86.7,2.271,87656.55
2019-06-21 04:20:00,2019,6,21,4,20,0.0,0.0,0.0,0.0,19.88,91.5,2.388,87666.39
2019-06-21 04:30:00,2019,6,21,4,30,0.0,0.0,0.0,0.0,19.7,92.6,1.58,87673.73
2019-06-21 04:40:00,2019,6,21,4,40,0.0,0.0,0.0,0.0,19.63,91.9,1.514,87671.3
2019-06-21 04:50:00,2019,6,21,4,50,0.015,0.0,0.0,0.0,19.78,91.9,1.646,87685.17
2019-06-21 05:00:00,2019,6,21,5,0,0.004,0.0,0.0,0.0,19.6,93.0,1.478,87672.89
2019-06-21 05:10:00,2019,6,21,5,10,0.001,0.0,0.0,0.0,19.55,93.7,0.513,87678.64
2019-06-21 05:20:00,2019,6,21,5,20,0.05,0.0,0.0,0.0,19.52,92.5,1.256,87672.06999999999
2019-06-21 05:30:00,2019,6,21,5,30,0.045,0.0,0.0,0.0,19.6,91.4,0.6,87676.21
2019-06-21 05:40:00,2019,6,21,5,40,0.016,0.0,0.0,0.0,19.77,91.6,0.228,87686.81
2019-06-21 05:50:00,2019,6,21,5,50,0.136,0.0,0.0,0.0,19.76,90.7,0.611,87695.0
2019-06-21 06:00:00,2019,6,21,6,0,0.013,2.031,2.105,0.0,19.32,91.9,1.868,87709.75
2019-06-21 06:10:00,2019,6,21,6,10,0.141,3.127,3.205,0.0,19.11,90.8,2.211,87719.53
2019-06-21 06:20:00,2019,6,21,6,20,5.579,12.69,11.28,0.0,19.2,88.8,2.179,87731.84
2019-06-21 06:30:00,2019,6,21,6,30,4.11,26.78,23.58,0.0,19.34,87.4,1.541,87753.08
2019-06-21 06:40:00,2019,6,21,6,40,57.01,50.67,37.82,0.0,19.9,85.6,0.865,87767.79000000001
2019-06-21 06:50:00,2019,6,21,6,50,139.7,75.57,46.18,0.0,19.96,88.5,1.311,87767.78
2019-06-21 07:00:00,2019,6,21,7,0,279.7,114.7,52.99,0.0,19.92,88.3,1.327,87770.25
2019-06-21 07:10:00,2019,6,21,7,10,347.6,146.6,57.72,0.0,20.39,83.6,1.126,87772.69
2019-06-21 07:20:00,2019,6,21,7,20,421.6,186.6,63.59,0.0,20.87,81.6,1.112,87783.33
2019-06-21 07:30:00,2019,6,21,7,30,474.0,224.2,68.57,0.0,21.51,78.28,0.223,87784.16
2019-06-21 07:40:00,2019,6,21,7,40,519.9,265.7,75.11,0.0,22.26,76.95,0.387,87786.6
2019-06-21 07:50:00,2019,6,21,7,50,556.5,304.6,79.93,0.0,22.97,71.73,0.086,87788.22
2019-06-21 08:00:00,2019,6,21,8,0,588.1,346.9,85.5,0.0,23.88,70.71,1.026,87798.05
2019-06-21 08:10:00,2019,6,21,8,10,620.0,384.3,86.8,0.0,24.65,66.42,0.113,87795.58
2019-06-21 08:20:00,2019,6,21,8,20,639.9,421.3,90.4,0.0,25.5,63.08,0.098,87793.94
2019-06-21 08:30:00,2019,6,21,8,30,645.4,456.1,96.9,0.0,25.69,69.31,0.376,87800.41
2019-06-21 08:40:00,2019,6,21,8,40,645.6,490.1,103.8,0.0,25.41,69.13,1.362,87824.99
2019-06-21 08:50:00,2019,6,21,8,50,671.5,533.8,107.3,0.0,24.97,65.97,1.622,87808.65
2019-06-21 09:00:00,2019,6,21,9,0,669.1,561.3,111.8,0.0,24.93,68.89,1.574,87801.37
2019-06-21 09:10:00,2019,6,21,9,10,677.4,594.1,115.3,0.0,24.97,69.3,2.027,87795.83
2019-06-21 09:20:00,2019,6,21,9,20,690.7,631.2,121.3,0.0,25.22,68.07,1.957,87800.77
2019-06-21 09:30:00,2019,6,21,9,30,708.0,670.0,124.9,0.0,25.02,71.14,1.98,87819.31
2019-06-21 09:40:00,2019,6,21,9,40,739.0,711.2,123.4,0.0,25.09,66.67,1.595,87808.11
2019-06-21 09:50:00,2019,6,21,9,50,735.6,730.3,124.1,0.0,25.88,63.34,1.321,87808.61
2019-06-21 10:00:00,2019,6,21,10,0,746.1,762.7,126.0,0.0,25.8,62.41,1.758,87811.94
2019-06-21 10:10:00,2019,6,21,10,10,754.0,791.6,130.2,0.0,26.46,61.5,1.779,87808.29
2019-06-21 10:20:00,2019,6,21,10,20,762.3,821.0,133.2,0.0,26.31,62.99,1.391,87818.7
2019-06-21 10:30:00,2019,6,21,10,30,769.1,841.0,132.3,0.0,26.7,58.64,1.125,87822.79
2019-06-21 10:40:00,2019,6,21,10,40,761.0,858.0,137.3,0.0,27.21,59.55,1.603,87822.99
2019-06-21 10:50:00,2019,6,21,10,50,771.1,890.0,143.4,0.0,27.19,63.81,1.297,87823.94
2019-06-21 11:00:00,2019,6,21,11,0,763.6,902.0,147.5,0.0,26.68,60.61,1.529,87815.89
2019-06-21 11:10:00,2019,6,21,11,10,775.1,928.0,149.2,0.0,26.99,63.92,1.453,87819.74
2019-06-21 11:20:00,2019,6,21,11,20,761.4,931.0,153.3,0.0,26.91,60.61,1.826,87814.39
2019-06-21 11:30:00,2019,6,21,11,30,778.9,957.0,151.3,0.0,27.61,59.14,2.089,87810.64
2019-06-21 11:40:00,2019,6,21,11,40,812.0,987.0,144.0,0.0,27.91,59.11,1.621,87807.4
2019-06-21 11:50:00,2019,6,21,11,50,823.0,1012.0,150.3,0.0,28.16,56.55,1.503,87811.84
2019-06-21 12:00:00,2019,6,21,12,0,829.0,1014.0,139.5,0.0,28.06,58.22,1.709,87799.45999999999
2019-06-21 12:10:00,2019,6,21,12,10,827.0,1022.0,143.6,0.0,28.36,53.66,1.431,87785.82
2019-06-21 12:20:00,2019,6,21,12,20,822.0,1033.0,153.7,0.0,29.56,53.69,1.863,87785.44
2019-06-21 12:30:00,2019,6,21,12,30,842.0,1048.0,147.1,0.0,29.29,54.82,2.096,87755.08
2019-06-21 12:40:00,2019,6,21,12,40,836.0,1046.0,148.9,0.0,29.13,55.84,1.865,87766.98
2019-06-21 12:50:00,2019,6,21,12,50,828.0,1054.0,164.9,0.0,29.1,51.99,2.38,87760.19
2019-06-21 13:00:00,2019,6,21,13,0,831.0,1052.0,157.2,0.0,29.52,53.18,2.026,87748.6
2019-06-21 13:10:00,2019,6,21,13,10,404.0,671.1,209.2,0.0,29.92,52.84,1.821,87728.72
2019-06-21 13:20:00,2019,6,21,13,20,430.4,727.1,236.8,0.0,28.93,56.08,2.859,87727.77
2019-06-21 13:30:00,2019,6,21,13,30,783.2,1067.0,220.2,0.0,29.45,53.56,2.675,87721.28
2019-06-21 13:40:00,2019,6,21,13,40,781.7,1046.0,209.6,0.0,29.68,53.52,1.61,87698.92
2019-06-21 13:50:00,2019,6,21,13,50,513.6,750.6,174.9,0.0,30.16,49.74,1.754,87682.62
2019-06-21 14:00:00,2019,6,21,14,0,308.5,535.6,172.4,0.0,30.09,53.21,2.486,87667.3
2019-06-21 14:10:00,2019,6,21,14,10,824.0,1008.0,158.4,0.0,30.02,51.82,1.899,87657.14
2019-06-21 14:20:00,2019,6,21,14,20,727.1,916.0,168.3,0.0,29.6,52.64,1.684,87635.82
2019-06-21 14:30:00,2019,6,21,14,30,744.2,938.0,172.2,0.0,30.48,50.93,1.283,87623.86
2019-06-21 14:40:00,2019,6,21,14,40,803.0,917.0,132.6,0.0,30.79,49.06,1.373,87581.70999999999
2019-06-21 14:50:00,2019,6,21,14,50,833.0,913.0,122.1,0.0,31.5,47.49,1.203,87579.76
2019-06-21 15:00:00,2019,6,21,15,0,824.0,873.0,109.3,0.0,31.3,45.96,1.642,87561.35
2019-06-21 15:10:00,2019,6,21,15,10,827.0,855.0,106.4,0.0,31.68,44.56,1.869,87550.54000000001
2019-06-21 15:20:00,2019,6,21,15,20,826.0,833.0,103.0,0.0,31.61,43.17,1.822,87518.79000000001
2019-06-21 15:30:00,2019,6,21,15,30,812.0,800.0,101.8,0.0,31.64,42.79,2.417,87519.62
2019-06-21 15:40:00,2019,6,21,15,40,808.0,776.1,103.1,0.0,31.67,42.96,1.828,87504.73
2019-06-21 15:50:00,2019,6,21,15,50,794.3,740.9,101.8,0.0,31.6,39.25,1.249,87489.97
2019-06-21 16:00:00,2019,6,21,16,0,782.9,709.6,101.3,0.0,32.39,40.23,2.169,87474.75
2019-06-21 16:10:00,2019,6,21,16,10,766.7,679.8,103.3,0.0,31.63,42.86,2.011,87483.45000000001
2019-06-21 16:20:00,2019,6,21,16,20,750.3,644.5,104.4,0.0,31.14,43.09,2.706,87467.44
2019-06-21 16:30:00,2019,6,21,16,30,730.7,600.8,100.6,0.0,31.88,43.47,1.194,87461.1
2019-06-21 16:40:00,2019,6,21,16,40,728.3,573.1,96.4,0.0,31.0,45.48,3.34,87462.37999999999
2019-06-21 16:50:00,2019,6,21,16,50,720.4,535.3,91.4,0.0,31.13,44.76,1.952,87459.07999999999
2019-06-21 17:00:00,2019,6,21,17,0,710.3,498.4,86.7,0.0,31.51,41.6,1.729,87462.69
2019-06-21 17:10:00,2019,6,21,17,10,687.5,457.9,83.6,0.0,31.76,42.18,2.364,87460.44
