tiempo,Idirecta,Iglobal,Idifusa,To,HR,P,ws,wd
2019-06-04 20:50:00,0.068,0.045,0.0,19.21,100.0,87681.04,1.56,298.0
2019-06-04 21:00:00,0.064,0.174,0.0,19.09,100.0,87681.12999999999,1.653,296.5
2019-06-04 21:10:00,0.066,0.014,0.0,19.09,100.0,87688.45,1.695,298.3
2019-06-04 21:20:00,0.066,0.005,0.0,19.06,100.0,87700.72,1.738,292.5
2019-06-04 21:30:00,0.066,0.0,0.0,19.15,100.0,87697.45,2.668,337.5
2019-06-04 21:40:00,0.066,0.0,0.0,19.18,100.0,87698.29999999999,2.448,342.8
2019-06-04 21:50:00,0.066,0.0,0.0,19.29,100.0,87721.19,2.685,342.5
2019-06-04 22:00:00,0.066,0.0,0.0,19.38,100.0,87738.34000000001,2.738,343.7
2019-06-04 22:10:00,0.066,0.0,0.0,19.37,100.0,87747.36,1.645,352.5
2019-06-04 22:20:00,0.066,0.0,0.0,19.37,100.0,87753.07,1.632,357.0
2019-06-04 22:30:00,0.066,0.0,0.0,19.44,100.0,87766.98,2.005,354.8
2019-06-04 22:40:00,0.066,0.0,0.0,19.48,100.0,87771.88,1.38,358.8
2019-06-04 22:50:00,0.066,0.0,0.0,19.51,100.0,87776.8,1.587,350.2
2019-06-04 23:00:00,0.066,0.0,0.0,19.48,100.0,87784.96,1.855,6.503
2019-06-04 23:10:00,0.065,0.0,0.0,19.53,100.0,87785.77,1.927,10.33
2019-06-04 23:20:00,0.066,0.0,0.0,19.56,100.0,87789.87,2.322,17.81
2019-06-04 23:30:00,0.066,0.0,0.0,19.43,100.0,87791.5,2.318,339.8
2019-06-04 23:40:00,0.062,0.012,0.0,19.28,100.0,87782.54,2.287,349.8
2019-06-04 23:50:00,0.066,0.0,0.0,19.26,100.0,87784.07999999999,2.035,353.2
2019-06-05 00:00:00,0.066,0.047,0.0,19.21,100.0,87769.43,2.422,342.8
2019-06-05 00:10:00,0.066,0.004,0.0,19.2,99.9,87774.31,1.723,2.911
2019-06-05 00:20:00,0.066,0.0,0.0,19.23,99.9,87775.95999999999,2.47,335.8
2019-06-05 00:30:00,0.066,0.0,0.0,19.2,99.6,87769.41,0.795,48.75
2019-06-05 00:40:00,0.066,0.0,0.0,19.26,99.6,87756.31,1.727,4.164
2019-06-05 00:50:00,0.066,0.0,0.0,19.4,99.2,87751.4,1.078,36.17
2019-06-05 01:00:00,0.066,0.0,0.0,19.39,99.4,87752.22,1.772,296.8
2019-06-05 01:10:00,0.066,0.0,0.0,19.4,99.3,87739.95999999999,1.332,301.0
2019-06-05 01:20:00,0.066,0.0,0.0,19.41,99.2,87726.07,1.745,335.4
2019-06-05 01:30:00,0.066,0.0,0.0,19.37,99.1,87726.05,2.057,347.9
2019-06-05 01:40:00,0.066,0.0,0.0,19.51,99.1,87711.33,1.387,356.5
2019-06-05 01:50:00,0.066,0.0,0.014,19.61,99.1,87696.57999999999,1.63,356.7
2019-06-05 02:00:00,0.066,0.0,0.0,19.64,99.2,87685.98,2.155,358.3
2019-06-05 02:10:00,0.066,0.0,0.0,19.64,99.4,87681.07,2.678,345.0
2019-06-05 02:20:00,0.066,0.0,0.0,19.62,99.3,87666.35,2.467,349.8
2019-06-05 02:30:00,0.066,0.0,0.0,19.62,99.5,87658.18000000001,2.5,347.3
2019-06-05 02:40:00,0.066,0.0,0.0,19.57,99.6,87651.62,2.947,343.5
2019-06-05 02:50:00,0.066,0.0,0.0,19.51,99.5,87638.55,2.952,348.5
2019-06-05 03:00:00,0.066,0.0,0.0,19.53,99.8,87633.64,2.203,4.5
2019-06-05 03:10:00,0.066,0.0,0.0,19.51,99.9,87628.73,1.83,7.104
2019-06-05 03:20:00,0.066,0.0,0.0,19.61,99.7,87627.94,1.763,356.5
2019-06-05 03:30:00,0.066,0.0,0.0,19.64,99.6,87633.67,1.62,10.21
2019-06-05 03:40:00,0.066,0.0,0.0,19.68,99.6,87641.01000000001,1.925,9.12
2019-06-05 03:50:00,0.066,0.0,0.0,19.67,99.6,87641.0,2.005,0.154
2019-06-05 04:00:00,0.066,0.0,0.0,19.71,99.7,87633.65,1.94,13.51
2019-06-05 04:10:00,0.066,0.0,0.0,19.74,99.7,87622.19,0.9,14.65
2019-06-05 04:20:00,0.066,0.0,0.0,19.77,99.8,87617.28,0.732,62.42
2019-06-05 04:30:00,0.066,0.0,0.012,19.81,99.9,87613.2,0.252,213.5
2019-06-05 04:40:00,0.066,0.0,0.0,19.78,100.0,87603.36,0.388,233.1
2019-06-05 04:50:00,0.066,0.0,0.0,19.75,100.0,87602.59,1.712,199.3
2019-06-05 05:00:00,0.047,0.227,0.0,19.56,99.7,87605.84,0.653,191.4
2019-06-05 05:10:00,0.066,0.0,0.0,19.65,99.4,87614.03,0.43,304.0
2019-06-05 05:20:00,0.066,0.158,0.0,19.55,99.0,87613.22,0.19,160.0
2019-06-05 05:30:00,0.066,0.085,0.0,19.52,98.9,87635.28,1.083,1.685
2019-06-05 05:40:00,0.066,0.047,0.0,19.48,98.4,87641.04999999999,1.68,5.826
2019-06-05 05:50:00,0.066,0.118,0.0,19.36,99.2,87649.15,2.098,0.334
2019-06-05 06:00:00,0.065,0.19,0.113,19.27,99.3,87654.14,1.953,0.653
2019-06-05 06:10:00,0.056,0.805,0.594,19.15,99.5,87661.5,2.157,354.0
2019-06-05 06:20:00,0.066,1.346,1.221,19.12,99.4,87679.47,2.442,341.7
2019-06-05 06:30:00,0.066,4.28,3.752,19.1,99.8,87689.26,2.428,339.5
2019-06-05 06:40:00,0.066,9.19,7.955,19.13,99.8,87692.56,2.66,339.0
2019-06-05 06:50:00,0.066,9.94,8.74,19.25,99.8,87713.83,2.248,345.3
2019-06-05 07:00:00,0.052,12.97,11.23,19.19,99.7,87717.07,2.445,349.2
2019-06-05 07:10:00,0.066,15.95,13.53,19.21,99.7,87729.35,1.292,349.8
2019-06-05 07:20:00,0.066,19.33,16.5,19.24,99.9,87739.20000000001,1.563,358.2
2019-06-05 07:30:00,0.039,27.62,23.52,19.17,99.9,87760.45,0.883,10.49
2019-06-05 07:40:00,0.066,34.95,30.18,19.11,100.0,87771.05,0.52,56.49
2019-06-05 07:50:00,0.066,64.54,54.74,19.29,100.0,87769.42,0.295,179.7
2019-06-05 08:00:00,0.052,91.6,78.14,19.32,100.0,87775.16,0.727,140.1
2019-06-05 08:10:00,0.066,88.8,75.98,19.53,99.7,87779.23,0.562,173.8
2019-06-05 08:20:00,0.052,88.6,76.0,19.69,99.1,87794.83,1.185,174.8
2019-06-05 08:30:00,0.063,113.2,96.3,19.76,99.3,87795.52,1.547,169.0
2019-06-05 08:40:00,0.066,127.2,109.5,20.11,98.0,87798.86,1.98,155.0
2019-06-05 08:50:00,0.066,133.1,113.8,20.09,97.3,87808.69,1.613,130.3
2019-06-05 09:00:00,0.092,132.0,112.7,20.21,97.6,87809.52,1.658,111.7
2019-06-05 09:10:00,0.066,133.6,114.3,20.5,96.6,87817.67,1.45,106.3
2019-06-05 09:20:00,0.248,207.9,177.8,20.75,96.0,87807.9,1.268,125.1
2019-06-05 09:30:00,0.199,215.7,184.2,21.1,94.9,87817.67,1.312,190.2
2019-06-05 09:40:00,0.054,176.3,149.4,21.13,93.5,87830.72,2.163,133.2
2019-06-05 09:50:00,0.065,186.1,157.4,21.08,94.0,87834.88,1.467,180.7
2019-06-05 10:00:00,0.041,131.0,111.6,21.35,92.8,87838.18,0.74,144.3
2019-06-05 10:10:00,0.056,154.4,133.5,21.08,92.4,87852.77,0.978,136.3
2019-06-05 10:20:00,0.039,156.6,135.9,21.21,92.6,87829.94,2.61,210.4
2019-06-05 10:30:00,0.062,156.3,133.2,21.33,91.7,87833.20999999999,2.017,164.7
2019-06-05 10:40:00,0.066,173.9,150.1,21.68,91.1,87833.20999999999,2.257,122.7
2019-06-05 10:50:00,0.714,366.2,314.0,22.04,89.3,87836.5,0.755,229.2
2019-06-05 11:00:00,1.25,530.0,458.6,22.08,87.9,87822.11,1.177,170.5
2019-06-05 11:10:00,5.063,504.5,428.6,22.81,83.9,87830.35,3.1,127.8
2019-06-05 11:20:00,5.544,547.9,453.9,23.31,82.3,87821.23,1.243,115.2
2019-06-05 11:30:00,5.62,535.9,439.9,23.55,81.2,87808.17,3.532,127.3
2019-06-05 11:40:00,226.9,833.0,474.2,24.06,78.85,87804.63,1.275,110.8
2019-06-05 11:50:00,621.2,1212.0,474.9,24.36,79.8,87801.86,1.82,108.2
2019-06-05 12:00:00,424.3,926.0,392.4,24.49,76.25,87802.08,2.608,181.5
2019-06-05 12:10:00,607.2,1111.0,410.2,24.77,74.72,87808.65,1.753,88.4
2019-06-05 12:20:00,289.0,726.6,347.9,25.52,74.14,87770.86,3.648,114.2
2019-06-05 12:30:00,390.2,793.4,306.7,25.68,72.43,87767.97,3.578,93.3
2019-06-05 12:40:00,74.72,569.5,405.2,25.11,74.34,87753.89,2.627,195.3
2019-06-05 12:50:00,6.579,397.8,329.0,25.1,75.46,87743.59,1.335,187.0
2019-06-05 13:00:00,98.9,477.0,310.4,25.39,72.7,87745.36,2.723,160.6
2019-06-05 13:10:00,250.7,705.9,377.4,25.53,67.39,87728.51000000001,4.578,144.3
2019-06-05 13:20:00,536.9,979.0,362.7,26.9,62.21,87727.06,2.547,194.7
2019-06-05 13:30:00,175.9,577.0,327.2,26.81,65.04,87711.5,2.045,162.3
2019-06-05 13:40:00,683.7,1033.0,283.7,27.13,67.18,87692.56,2.523,113.6
2019-06-05 13:50:00,448.2,815.0,295.8,26.85,67.49,87690.32999999999,3.863,160.0
2019-06-05 14:00:00,585.4,1021.0,352.4,26.11,66.74,87661.25,3.4,199.4
2019-06-05 14:10:00,134.3,606.6,373.3,26.49,65.79,87656.06,3.79,128.6
2019-06-05 14:20:00,64.04,445.9,310.0,26.15,70.32,87636.65,2.938,161.0
2019-06-05 14:30:00,367.1,744.9,303.4,26.04,67.11,87632.53,2.415,167.1
2019-06-05 14:40:00,757.7,963.0,220.5,27.21,62.38,87621.94,2.705,202.7
2019-06-05 14:50:00,818.0,997.0,219.2,27.95,59.76,87599.2,3.625,197.6
2019-06-05 15:00:00,824.0,984.0,224.6,28.31,58.8,87587.34,1.872,177.7
2019-06-05 15:10:00,713.7,908.0,249.3,28.87,56.52,87578.51000000001,1.68,162.6
2019-06-05 15:20:00,4.973,201.3,161.1,27.39,62.82,87559.36,4.657,198.2
2019-06-05 15:30:00,11.05,185.7,137.3,26.79,61.63,87552.44,3.168,223.2
2019-06-05 15:40:00,3.394,202.7,164.4,26.57,64.26,87555.72,6.792,249.5
2019-06-05 15:50:00,1.626,202.9,172.7,26.49,64.39,87545.4,3.572,207.9
2019-06-05 16:00:00,0.29,160.6,137.0,26.49,66.3,87529.7,4.34,190.1
2019-06-05 16:10:00,0.324,135.0,110.8,26.08,66.71,87517.23,2.165,144.9
2019-06-05 16:20:00,0.057,115.8,94.6,25.87,73.22,87504.54999999999,2.777,219.0
2019-06-05 16:30:00,1.667,148.8,121.3,24.99,72.43,87495.33,3.775,181.0
2019-06-05 16:40:00,2.017,149.8,123.7,24.93,74.99,87477.48,2.15,238.7
2019-06-05 16:50:00,0.887,133.7,111.9,24.81,73.49,87465.34,2.297,158.2
2019-06-05 17:00:00,3.406,116.5,96.9,24.55,74.58,87469.53,3.507,195.2
2019-06-05 17:10:00,2.933,87.7,73.81,24.42,73.7,87457.64,3.317,236.3
2019-06-05 17:20:00,0.315,61.71,51.76,24.28,75.92,87466.52,1.912,148.6
2019-06-05 17:30:00,0.926,47.22,40.84,24.37,76.98,87462.37,3.32,251.2
2019-06-05 17:40:00,0.393,43.84,37.67,24.57,74.59,87456.04,3.692,220.1
2019-06-05 17:50:00,0.103,43.3,36.86,24.43,76.8,87480.62,2.102,187.4
2019-06-05 18:00:00,0.116,41.23,34.85,24.28,78.68,87473.29999999999,3.428,211.7
2019-06-05 18:10:00,0.144,42.82,36.68,24.21,79.16,87482.31,2.122,231.2
2019-06-05 18:20:00,0.197,34.94,30.05,24.23,80.6,87478.42000000001,2.688,215.7
2019-06-05 18:30:00,0.41,24.06,20.58,24.19,78.96,87495.01000000001,4.778,236.6
2019-06-05 18:40:00,0.205,16.31,14.13,24.32,76.02,87494.34,2.8,253.7
2019-06-05 18:50:00,0.18,9.98,8.71,24.51,78.41,87511.7,4.465,257.7
2019-06-05 19:00:00,0.073,6.124,5.073,24.13,81.2,87523.56999999999,3.663,258.8
2019-06-05 19:10:00,0.018,4.439,3.463,23.68,82.6,87535.54000000001,3.11,264.7
2019-06-05 19:20:00,0.041,0.814,0.355,23.25,83.4,87536.37999999999,3.405,251.5
2019-06-05 19:30:00,0.066,0.0,0.0,23.19,83.1,87553.76,3.298,270.8
2019-06-05 19:40:00,0.066,0.0,0.0,22.97,84.3,87558.79,3.505,258.5
2019-06-05 19:50:00,0.062,0.0,0.0,22.93,85.7,87564.84,2.47,285.5
2019-06-05 20:00:00,0.065,0.0,0.0,22.86,86.3,87567.36,2.66,294.7
2019-06-05 20:10:00,0.066,0.0,0.0,22.88,85.8,87568.23000000001,2.87,281.3
2019-06-05 20:20:00,0.071,0.0,0.0,22.95,85.2,87569.04,2.34,304.2
2019-06-05 20:30:00,0.066,0.0,0.0,22.99,85.3,87577.22,2.48,302.2
2019-06-05 20:40:00,0.066,0.0,0.0,22.92,86.4,87578.03,1.697,306.0
2019-06-05 20:50:00,0.066,0.0,0.0,22.92,86.9,87572.31,1.54,306.0
2019-06-05 21:00:00,0.066,0.0,0.0,22.72,87.9,87574.78,1.732,15.83
2019-06-05 21:10:00,0.087,0.0,0.0,22.62,87.4,87592.8,2.635,336.8
2019-06-05 21:20:00,0.066,0.0,0.0,22.73,88.0,87614.05,1.418,327.8
2019-06-05 21:30:00,0.127,0.0,0.0,22.51,92.1,87627.94,1.153,344.2
2019-06-05 21:40:00,0.066,0.0,0.0,21.89,91.8,87642.68,1.29,155.7
2019-06-05 21:50:00,0.208,0.0,0.0,22.13,89.8,87661.49,1.017,165.8
2019-06-05 22:00:00,0.129,0.0,0.0,22.02,90.3,87669.65,1.667,203.4
2019-06-05 22:10:00,0.066,0.0,0.0,21.74,90.0,87668.0,1.647,158.5
2019-06-05 22:20:00,0.066,0.0,0.0,21.63,89.8,87671.27,1.978,86.5
2019-06-05 22:30:00,0.066,0.0,0.0,21.59,90.0,87678.66,1.608,251.8
2019-06-05 22:40:00,0.065,0.0,0.0,21.61,88.9,87694.98,1.677,246.3
2019-06-05 22:50:00,0.121,0.0,0.0,21.82,86.0,87688.45999999999,1.962,256.7
2019-06-05 23:00:00,0.264,0.0,0.0,21.97,84.4,87693.38,0.74,265.0
2019-06-05 23:10:00,0.106,0.0,0.0,22.11,86.2,87715.45,2.023,21.67
2019-06-05 23:20:00,0.066,0.0,0.0,21.96,89.2,87715.45,2.198,342.3
2019-06-05 23:30:00,0.073,0.0,0.0,21.8,90.6,87726.07,1.61,326.2
2019-06-05 23:40:00,0.068,0.0,0.0,21.87,91.9,87726.89,2.795,356.2
2019-06-05 23:50:00,0.066,0.0,0.0,21.92,91.7,87727.72,2.237,9.5
2019-06-06 00:00:00,0.066,0.0,0.0,21.93,92.9,87724.41,1.483,276.5
2019-06-06 00:10:00,0.066,0.0,0.0,21.8,94.0,87726.87,1.092,278.4
2019-06-06 00:20:00,0.066,0.0,0.0,21.67,94.8,87718.72,0.952,325.8
2019-06-06 00:30:00,0.065,0.0,0.0,21.51,94.6,87717.88,0.797,21.05
2019-06-06 00:40:00,0.066,0.0,0.0,21.37,94.1,87713.79,1.013,0.168
2019-06-06 00:50:00,0.045,0.0,0.0,21.28,93.9,87712.15999999999,1.0,3.38
2019-06-06 01:00:00,0.053,0.0,0.0,21.3,93.0,87709.69,0.778,356.8
2019-06-06 01:10:00,0.054,0.0,0.0,21.36,92.5,87680.25,0.248,63.74
2019-06-06 01:20:00,0.066,0.0,0.0,21.45,92.5,87682.75,0.307,186.4
2019-06-06 01:30:00,0.066,0.0,0.0,21.45,93.6,87672.86,0.342,73.58
2019-06-06 01:40:00,0.066,0.0,0.0,21.42,93.7,87669.6,0.135,292.1
2019-06-06 01:50:00,0.066,0.0,0.0,21.37,94.3,87651.62,0.963,83.8
2019-06-06 02:00:00,0.066,0.0,0.0,21.44,93.8,87634.46,0.998,90.8
2019-06-06 02:10:00,0.066,0.0,0.0,21.49,93.4,87626.26000000001,0.268,98.4
2019-06-06 02:20:00,0.066,0.0,0.0,21.45,94.3,87628.74,0.163,42.98
2019-06-06 02:30:00,0.066,0.0,0.0,21.4,94.6,87610.75,0.328,346.4
2019-06-06 02:40:00,0.066,0.0,0.0,21.25,95.0,87609.91,0.628,332.7
2019-06-06 02:50:00,0.066,0.0,0.0,21.15,95.7,87609.12,0.598,310.5
2019-06-06 03:00:00,0.066,0.0,0.0,21.22,95.2,87599.28,1.11,341.8
2019-06-06 03:10:00,0.066,0.0,0.0,21.13,96.0,87600.94,1.598,349.3
2019-06-06 03:20:00,0.066,0.0,0.0,20.99,96.7,87593.56,0.922,334.2
2019-06-06 03:30:00,0.066,0.0,0.0,20.85,95.7,87588.64,0.975,317.0
2019-06-06 03:40:00,0.066,0.0,0.0,21.1,93.1,87581.34,0.538,327.7
2019-06-06 03:50:00,0.066,0.0,0.0,21.31,92.7,87596.84,0.85,301.0
2019-06-06 04:00:00,0.066,0.0,0.0,21.35,92.1,87582.93,0.38,309.7
2019-06-06 04:10:00,0.066,0.0,0.0,21.37,91.7,87590.31,0.287,270.5
2019-06-06 04:20:00,0.066,0.0,0.0,21.38,92.1,87595.22,0.625,281.8
2019-06-06 04:30:00,0.065,0.0,0.0,21.35,92.5,87600.95,0.59,287.7
2019-06-06 04:40:00,0.064,0.0,0.0,21.29,93.8,87599.27,0.73,296.0
2019-06-06 04:50:00,0.066,0.0,0.0,21.03,94.6,87599.31,1.168,336.2
2019-06-06 05:00:00,0.066,0.0,0.0,20.93,94.3,87602.58,0.942,284.3
2019-06-06 05:10:00,0.066,0.0,0.0,21.06,94.5,87604.22,0.527,262.2
2019-06-06 05:20:00,0.066,0.0,0.0,21.08,94.2,87612.40000000001,0.668,252.1
2019-06-06 05:30:00,0.066,0.0,0.0,21.07,93.6,87615.67,0.97,268.3
2019-06-06 05:40:00,0.066,0.0,0.0,21.07,94.2,87624.65999999999,1.66,222.7
2019-06-06 05:50:00,0.066,0.0,0.0,21.02,94.9,87632.86,1.053,200.0
2019-06-06 06:00:00,0.066,0.0,0.001,20.95,94.9,87639.37,0.377,218.8
2019-06-06 06:10:00,0.065,0.998,0.808,20.91,94.8,87645.12,0.892,272.5
2019-06-06 06:20:00,0.066,4.419,3.825,20.88,94.6,87654.96,0.95,279.5
2019-06-06 06:30:00,0.066,9.99,8.65,20.88,94.4,87655.72,0.718,270.0
2019-06-06 06:40:00,0.066,20.9,18.05,20.98,94.7,87663.09,0.088,285.6
2019-06-06 06:50:00,0.066,37.51,32.16,21.07,94.0,87668.03,0.168,124.5
2019-06-06 07:00:00,0.256,62.49,53.23,21.2,93.4,87678.64,0.212,234.7
2019-06-06 07:10:00,0.373,91.8,78.83,21.43,92.7,87680.33,0.923,122.3
2019-06-06 07:20:00,0.618,125.5,107.2,21.84,91.7,87683.47,0.668,155.3
2019-06-06 07:30:00,2.367,154.1,129.6,21.8,91.6,87690.14,0.368,106.3
2019-06-06 07:40:00,17.6,177.2,140.3,22.21,88.1,87699.87999999999,0.567,188.4
2019-06-06 07:50:00,26.25,180.1,141.2,22.5,88.1,87717.07,0.495,162.6
2019-06-06 08:00:00,0.58,139.2,122.1,22.65,88.1,87717.07,0.662,145.3
2019-06-06 08:10:00,0.393,132.0,113.5,22.63,88.2,87705.69,0.46,243.1
2019-06-06 08:20:00,0.321,137.5,118.5,22.52,88.3,87726.81999999999,0.615,141.6
2019-06-06 08:30:00,0.296,146.3,128.6,22.66,86.7,87723.63,0.638,166.9
2019-06-06 08:40:00,0.378,166.1,146.0,22.8,86.3,87726.17,0.862,159.2
2019-06-06 08:50:00,0.412,210.5,182.0,22.89,85.6,87718.6,0.99,220.0
2019-06-06 09:00:00,0.923,282.3,236.9,22.96,86.6,87710.19,1.057,158.4
2019-06-06 09:10:00,61.51,415.3,305.9,23.3,82.2,87728.5,1.407,217.1
2019-06-06 09:20:00,364.5,716.2,366.3,24.01,82.4,87714.03,0.943,133.3
2019-06-06 09:30:00,56.54,428.7,319.4,24.04,79.19,87714.28,0.958,178.0
2019-06-06 09:40:00,47.9,479.3,359.3,24.18,79.63,87719.73000000001,1.593,185.7
2019-06-06 09:50:00,87.2,484.5,350.1,24.45,77.15,87714.53,2.977,153.0
2019-06-06 10:00:00,31.55,414.2,306.1,24.36,77.68,87720.43,2.258,158.2
2019-06-06 10:10:00,11.82,442.5,353.6,24.53,78.47,87724.72,1.618,164.8
2019-06-06 10:20:00,209.9,723.2,408.9,24.95,72.94,87734.67000000001,1.927,192.3
2019-06-06 10:30:00,183.9,688.4,409.2,25.89,69.09,87711.84,1.375,218.0
2019-06-06 10:40:00,7.86,435.1,357.5,25.76,75.84,87717.83,1.267,164.9
2019-06-06 10:50:00,33.51,472.5,337.0,25.32,72.91,87723.47,2.115,175.5
2019-06-06 11:00:00,72.33,479.1,306.5,25.27,75.53,87697.85,1.747,150.8
2019-06-06 11:10:00,65.17,447.8,284.4,25.45,72.67,87698.73,1.957,98.4
2019-06-06 11:20:00,529.8,864.0,251.3,26.04,69.09,87689.12,2.728,152.0
2019-06-06 11:30:00,768.4,981.0,186.4,26.83,70.93,87687.12000000001,3.082,132.0
2019-06-06 11:40:00,670.8,883.0,180.7,26.7,63.85,87680.98999999999,2.008,110.6
2019-06-06 11:50:00,851.0,1053.0,174.8,27.56,65.48,87661.7,1.353,135.0
2019-06-06 12:00:00,837.0,1060.0,190.0,28.04,64.6,87647.66,2.14,166.5
2019-06-06 12:10:00,844.0,1116.0,226.8,27.96,62.31,87655.1,2.027,122.4
2019-06-06 12:20:00,838.0,1121.0,225.1,28.92,58.46,87646.76,1.248,137.3
2019-06-06 12:30:00,854.0,1107.0,204.1,29.38,57.51,87637.98000000001,2.148,175.6
2019-06-06 12:40:00,754.8,1075.0,253.4,28.76,58.77,87618.75,1.327,147.0
2019-06-06 12:50:00,853.0,1197.0,285.8,28.54,57.13,87601.72,2.51,95.5
2019-06-06 13:00:00,864.0,1232.0,305.4,29.28,54.88,87576.09,2.672,110.7
2019-06-06 13:10:00,243.7,663.1,336.8,28.85,59.45,87590.86,2.08,192.0
2019-06-06 13:20:00,373.6,748.0,296.7,28.83,52.84,87578.85,1.58,108.9
2019-06-06 13:30:00,842.0,1160.0,269.2,29.56,52.6,87555.7,0.933,220.0
2019-06-06 13:40:00,789.3,1168.0,313.7,29.55,56.28,87548.33,2.807,169.0
2019-06-06 13:50:00,719.0,1092.0,320.7,29.67,52.39,87536.47,2.255,157.3
2019-06-06 14:00:00,354.5,797.8,346.0,30.17,53.25,87545.34,1.443,330.9
2019-06-06 14:10:00,6.014,302.8,247.8,28.75,62.55,87521.64,5.217,333.0
2019-06-06 14:20:00,0.0,201.1,171.1,26.75,69.97,87508.91,2.182,325.0
2019-06-06 14:30:00,59.58,296.6,190.6,26.34,71.51,87520.04,3.912,321.5
2019-06-06 14:40:00,2.927,180.8,148.7,25.76,73.89,87509.55,4.295,339.8
2019-06-06 14:50:00,0.007,139.4,120.8,25.1,75.98,87501.62,2.71,335.2
2019-06-06 15:00:00,0.358,184.4,159.9,25.21,72.88,87481.55,3.388,346.2
2019-06-06 15:10:00,0.64,243.8,212.5,25.5,73.79,87460.46,4.06,336.0
2019-06-06 15:20:00,67.31,367.0,247.8,25.94,72.57,87434.02,3.46,307.5
2019-06-06 15:30:00,538.0,801.0,289.2,27.01,64.15,87398.32,3.27,340.9
2019-06-06 15:40:00,379.8,714.5,310.2,27.13,63.95,87423.23,3.593,308.2
2019-06-06 15:50:00,177.7,478.8,258.7,27.42,61.87,87414.3,3.835,283.5
2019-06-06 16:00:00,151.7,400.5,232.1,27.68,60.34,87404.93000000001,2.945,257.3
2019-06-06 16:10:00,305.7,507.7,229.3,28.01,55.94,87394.17,1.868,265.4
2019-06-06 16:20:00,95.8,410.8,276.6,28.09,58.23,87390.52,2.412,237.3
2019-06-06 16:30:00,36.48,369.7,278.9,27.77,57.61,87401.84000000001,0.87,272.7
2019-06-06 16:40:00,38.23,287.6,216.6,28.19,58.05,87398.06999999999,1.603,210.6
2019-06-06 16:50:00,413.0,520.7,218.6,28.17,56.59,87377.23999999999,0.477,272.5
2019-06-06 17:00:00,67.88,297.8,209.7,28.98,56.11,87364.43000000001,1.017,328.6
2019-06-06 17:10:00,330.3,434.5,219.5,28.37,56.04,87351.56,1.023,264.5
2019-06-06 17:20:00,611.3,559.3,224.9,28.98,56.59,87340.75,1.562,3.593
2019-06-06 17:30:00,551.4,493.4,217.2,29.24,54.92,87329.58,1.828,252.9
2019-06-06 17:40:00,490.6,444.7,215.0,29.67,51.41,87317.57,0.853,223.1
2019-06-06 17:50:00,536.9,446.1,215.5,30.53,51.51,87325.13,2.155,287.5
2019-06-06 18:00:00,410.6,372.0,200.2,30.09,54.0,87335.82,1.337,239.9
2019-06-06 18:10:00,98.7,217.3,157.8,29.46,55.16,87351.19,1.178,272.0
2019-06-06 18:20:00,0.071,129.9,111.3,29.0,54.14,87380.21,1.613,233.2
2019-06-06 18:30:00,0.0,107.5,89.2,28.36,55.33,87391.54,2.11,265.3
2019-06-06 18:40:00,0.0,88.3,74.23,28.11,54.38,87385.53,2.008,267.2
2019-06-06 18:50:00,0.0,49.82,41.69,27.93,54.92,87386.05,3.853,233.7
2019-06-06 19:00:00,0.0,18.96,15.29,27.61,55.19,87388.4,1.857,256.6
2019-06-06 19:10:00,0.0,4.168,3.347,27.57,55.4,87405.58,2.0,269.1
2019-06-06 19:20:00,0.0,0.088,0.042,27.45,56.15,87414.34000000001,2.145,293.6
2019-06-06 19:30:00,0.0,0.0,0.0,27.13,59.66,87423.49,2.713,316.8
2019-06-06 19:40:00,0.003,0.0,0.0,26.77,60.07,87434.27,3.14,320.3
2019-06-06 19:50:00,0.004,0.0,0.0,26.53,61.06,87440.53,2.838,323.0
2019-06-06 20:00:00,0.005,0.0,0.0,26.43,64.47,87461.54000000001,2.272,15.37
2019-06-06 20:10:00,0.0,0.0,0.0,26.02,65.08,87454.03,4.558,6.052
2019-06-06 20:20:00,0.0,0.0,0.0,25.54,65.08,87460.46,3.027,16.24
2019-06-06 20:30:00,0.0,0.0,0.0,25.09,67.57,87460.42,3.175,22.65
2019-06-06 20:40:00,0.003,0.0,0.0,24.84,67.44,87458.22,3.09,17.3
2019-06-06 20:50:00,0.065,0.0,0.0,24.93,64.74,87449.75,3.075,4.827
2019-06-06 21:00:00,0.061,0.0,0.0,24.93,65.39,87451.59,2.605,19.91
2019-06-06 21:10:00,0.024,0.0,0.0,24.74,66.01,87472.89,2.975,7.683
2019-06-06 21:20:00,0.094,0.0,0.0,24.74,63.99,87477.43000000001,1.847,21.21
2019-06-06 21:30:00,0.089,0.0,0.0,24.98,66.79,87491.89,1.773,31.67
2019-06-06 21:40:00,0.0,0.0,0.0,24.65,69.65,87498.82,1.668,347.2
2019-06-06 21:50:00,0.0,0.0,0.0,24.39,71.73,87502.91,2.507,19.14
2019-06-06 22:00:00,0.313,0.0,0.0,24.53,63.52,87514.73,2.84,22.67
2019-06-06 22:10:00,0.393,0.0,0.0,25.12,58.17,87535.98,3.702,10.52
2019-06-06 22:20:00,0.393,0.0,0.0,25.61,54.32,87556.47,3.307,17.16
2019-06-06 22:30:00,0.392,0.0,0.0,25.78,52.75,87539.14,4.197,3.0
2019-06-06 22:40:00,0.105,0.0,0.0,25.7,52.41,87545.39,2.337,348.6
