Date/Time,THERMAL ZONE: JORGE:Zone Mean Air Temperature [C](TimeStep) 
 05/07  11:10:00,27.687346969950395 
 05/07  11:20:00,27.77413818324566 
 05/07  11:30:00,27.872352274545468 
 05/07  11:40:00,28.038769320280215 
 05/07  11:50:00,28.189799559521668 
 05/07  12:00:00,28.222137070530729 
 05/07  12:10:00,28.352043184044996 
 05/07  12:20:00,28.495795284979413 
 05/07  12:30:00,28.648025856787567 
 05/07  12:40:00,28.764437698126846 
 05/07  12:50:00,28.85959728494815 
 05/07  13:00:00,29.073256384042087 
 05/07  13:10:00,29.237873174034495 
 05/07  13:20:00,29.329080814739397 
 05/07  13:30:00,29.321988736701955 
 05/07  13:40:00,29.419172364158905 
 05/07  13:50:00,29.578881475658446 
 05/07  14:00:00,29.74864579778934 
 05/07  14:10:00,29.863364178082376 
 05/07  14:20:00,29.9122550713766 
 05/07  14:30:00,29.96623620580851 
 05/07  14:40:00,30.077440793924514 
 05/07  14:50:00,30.096834301901557 
 05/07  15:00:00,30.123174984743494 
 05/07  15:10:00,30.188412948529416 
 05/07  15:20:00,30.286999384921637 
 05/07  15:30:00,30.36454744482633 
 05/07  15:40:00,30.415050949730984 
 05/07  15:50:00,30.44766321671363 
 05/07  16:00:00,30.52348171328648 
 05/07  16:10:00,30.581158078077697 
 05/07  16:20:00,30.628325089761604 
 05/07  16:30:00,30.648981337239336 
 05/07  16:40:00,30.67642432860341 
 05/07  16:50:00,30.68972154446211 
 05/07  17:00:00,30.740114424382786 
 05/07  17:10:00,30.785676804892277 
 05/07  17:20:00,30.822024547988577 
 05/07  17:30:00,30.84156171387949 
 05/07  17:40:00,30.865296937535939 
 05/07  17:50:00,30.896739560727089 
 05/07  18:00:00,30.922227354366659 
 05/07  18:10:00,30.925262265243949 
 05/07  18:20:00,30.90036500333082 
 05/07  18:30:00,30.866420315481649 
 05/07  18:40:00,30.827228729824794 
 05/07  18:50:00,30.772468664016036 
 05/07  19:00:00,30.673166387394099 
 05/07  19:10:00,30.57357228641915 
 05/07  19:20:00,30.504132139186877 
 05/07  19:30:00,30.459108596474207 
