Date/Time,THERMAL ZONE: JORGE:Zone Mean Air Temperature [C](TimeStep),JORGE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),JORGE:Zone Thermal Comfort Fanger Model PPD [%](TimeStep) 
 05/13  19:00:00,30.068032120322884,-20.139941899630949,100.0 
 05/13  19:10:00,30.019867960151897,-20.259516772497553,100.0 
 05/13  19:20:00,29.978624414969639,-20.4149789919574,100.0 
 05/13  19:30:00,29.926008943922537,-20.59195942516152,100.0 
 05/13  19:40:00,29.862162997549949,-20.78382501559226,100.0 
 05/13  19:50:00,29.807933698953695,-20.921203750538,100.0 
 05/13  20:00:00,29.757644104856089,-21.07410577174522,100.0 
 05/13  20:10:00,29.698812777966937,-21.252235142214479,100.0 
 05/13  20:20:00,29.639571063892487,-21.461762387872338,100.0 
 05/13  20:30:00,29.579350603241048,-21.58921804386679,100.0 
 05/13  20:40:00,29.550765348782407,-21.63207988494931,100.0 
 05/13  20:50:00,29.528777391588045,-21.727356845345545,100.0 
 05/13  21:00:00,29.467944063172149,-21.942304292277396,100.0 
 05/13  21:10:00,29.384387421148433,-22.199283030468707,100.0 
 05/13  21:20:00,29.227684850479056,-22.586373747683479,100.0 
 05/13  21:30:00,29.181544527138877,-22.74259204862156,100.0 
 05/13  21:40:00,29.131595242654677,-22.848168824239154,100.0 
 05/13  21:50:00,29.07513061537739,-23.010961863785025,100.0 
 05/13  22:00:00,28.996331601726337,-23.203060789610047,100.0 
 05/13  22:10:00,28.89751495891798,-23.446514796229338,100.0 
 05/13  22:20:00,28.810333210652624,-23.675034861296134,100.0 
 05/13  22:30:00,28.779284924272358,-23.798568845174175,100.0 
 05/13  22:40:00,28.692550586649149,-24.0257368694198,100.0 
 05/13  22:50:00,28.662849263907885,-24.06902847747784,100.0 
 05/13  23:00:00,28.66730674934956,-24.12158622349423,100.0 
 05/13  23:10:00,28.607601964136764,-24.348119811129715,100.0 
 05/13  23:20:00,28.50452310218769,-24.648259793930927,100.0 
 05/13  23:30:00,28.39557514350186,-24.934673010943329,100.0 
 05/13  23:40:00,28.31475351721721,-25.15615291006164,100.0 
 05/13  23:50:00,28.302640512302007,-25.226342040315179,100.0 
 05/13  24:00:00,28.238096794883555,-25.453581342509417,100.0 
 05/14  00:10:00,28.10576069084918,-25.875084132235768,100.0 
 05/14  00:20:00,27.949352537538077,-26.279167267716255,100.0 
 05/14  00:30:00,27.87357062478503,-26.535153581708106,100.0 
 05/14  00:40:00,27.742486717547459,-26.846727852789376,100.0 
 05/14  00:50:00,27.67969087952693,-27.053743747363897,100.0 
 05/14  01:00:00,27.653334725223986,-27.131917110370489,100.0 
 05/14  01:10:00,27.64204775778684,-27.197863158519966,100.0 
