2019,5,3,23,10,0.061,0.0,0.0,25.42,38.0,3.62,251.2,87327.84
2019,5,3,23,20,0.183,0.0,0.0,25.41,38.61,3.412,180.9,87338.34000000001
2019,5,3,23,30,0.388,0.0,0.0,25.47,37.79,3.298,197.8,87326.15
2019,5,3,23,40,0.24,0.0,0.0,25.53,37.38,4.67,192.7,87324.57
2019,5,3,23,50,0.032,0.0,0.0,25.63,36.5,4.613,163.5,87358.84
2019,5,4,0,0,0.0,0.0,0.0,25.4,39.9,1.385,25.83,87344.1
2019,5,4,0,10,0.001,0.0,0.0,24.99,39.43,1.077,2.025,87355.57
2019,5,4,0,20,0.0,0.0,0.0,24.85,40.31,2.223,325.5,87348.22
2019,5,4,0,30,0.003,0.0,0.0,24.59,41.64,2.692,328.8,87330.23
2019,5,4,0,40,0.157,0.0,0.0,24.68,40.96,1.812,8.33,87335.93
2019,5,4,0,50,0.001,0.0,0.0,24.7,40.21,1.478,346.5,87338.48000000001
2019,5,4,1,0,0.053,0.0,0.0,24.74,39.73,0.328,1.052,87348.14
2019,5,4,1,10,0.0,0.0,0.0,24.65,39.53,1.29,2.607,87320.43
2019,5,4,1,20,0.0,0.0,0.0,24.66,40.59,0.795,29.49,87323.7
2019,5,4,1,30,0.0,0.0,0.0,24.56,39.6,1.368,345.7,87325.37
2019,5,4,1,40,0.0,0.0,0.0,24.58,39.87,1.578,359.8,87315.44
2019,5,4,1,50,0.0,0.0,0.0,24.5,39.9,1.532,338.3,87314.68
2019,5,4,2,0,0.0,0.0,0.0,24.28,41.2,0.685,28.39,87304.85
2019,5,4,2,10,0.153,0.0,0.0,23.92,41.71,1.577,11.18,87301.56
2019,5,4,2,20,0.1,0.0,0.0,23.65,43.48,0.818,49.15,87294.31
2019,5,4,2,30,0.116,0.0,0.0,23.4,43.69,1.79,41.17,87276.23
2019,5,4,2,40,0.0,0.0,0.0,23.29,44.54,1.535,55.29,87289.31999999999
2019,5,4,2,50,0.0,0.0,0.0,22.84,45.8,0.153,103.9,87284.34999999999
2019,5,4,3,0,0.0,0.0,0.0,22.36,48.46,0.437,59.73,87238.62000000001
2019,5,4,3,10,0.0,0.0,0.0,22.06,51.52,0.77,9.88,87240.26
2019,5,4,3,20,0.0,0.0,0.0,21.77,51.05,0.295,31.97,87247.68000000001
2019,5,4,3,30,0.0,0.0,0.0,21.57,51.76,0.443,62.47,87259.83
